country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($)
Hungary,HUN,2010,male,25-34 years,190,780872,24.33,1.31E+11,13761
Hungary,HUN,2010,male,35-54 years,760,1360114,55.88,1.31E+11,13761
Hungary,HUN,2010,male,55-74 years,671,983463,68.23,1.31E+11,13761
Hungary,HUN,2010,male,75+ years,242,238269,101.57,1.31E+11,13761
Hungary,HUN,2010,female,5-14 years,1,477532,0.21,1.31E+11,13761
Hungary,HUN,2010,female,15-24 years,20,607500,3.29,1.31E+11,13761
Hungary,HUN,2010,female,25-34 years,37,748440,4.94,1.31E+11,13761
Hungary,HUN,2010,female,35-54 years,170,1386313,12.26,1.31E+11,13761
Hungary,HUN,2010,female,55-74 years,210,1293957,16.23,1.31E+11,13761
Hungary,HUN,2010,female,75+ years,109,499021,21.84,1.31E+11,13761
Hungary,HUN,2011,male,5-14 years,3,499293,0.6,1.41E+11,14827
Hungary,HUN,2011,male,15-24 years,87,623854,13.95,1.41E+11,14827
Hungary,HUN,2011,male,25-34 years,173,758588,22.81,1.41E+11,14827
Hungary,HUN,2011,male,35-54 years,751,1370341,54.8,1.41E+11,14827
Hungary,HUN,2011,male,55-74 years,632,1001836,63.08,1.41E+11,14827
Hungary,HUN,2011,male,75+ years,200,239506,83.51,1.41E+11,14827
Hungary,HUN,2011,female,5-14 years,3,473510,0.63,1.41E+11,14827
Hungary,HUN,2011,female,15-24 years,16,595635,2.69,1.41E+11,14827
Hungary,HUN,2011,female,25-34 years,22,727841,3.02,1.41E+11,14827
Hungary,HUN,2011,female,35-54 years,182,1388027,13.11,1.41E+11,14827
Hungary,HUN,2011,female,55-74 years,229,1312734,17.44,1.41E+11,14827
Hungary,HUN,2011,female,75+ years,122,503846,24.21,1.41E+11,14827
Hungary,HUN,2012,male,5-14 years,2,497525,0.4,1.28E+11,13525
Hungary,HUN,2012,male,15-24 years,82,618784,13.25,1.28E+11,13525
Hungary,HUN,2012,male,25-34 years,148,685537,21.59,1.28E+11,13525
Hungary,HUN,2012,male,35-54 years,683,1396201,48.92,1.28E+11,13525
Hungary,HUN,2012,male,55-74 years,655,1049911,62.39,1.28E+11,13525
Hungary,HUN,2012,male,75+ years,233,232766,100.1,1.28E+11,13525
Hungary,HUN,2012,female,5-14 years,0,470870,0,1.28E+11,13525
Hungary,HUN,2012,female,15-24 years,15,586456,2.56,1.28E+11,13525
Hungary,HUN,2012,female,25-34 years,28,664791,4.21,1.28E+11,13525
Hungary,HUN,2012,female,35-54 years,160,1408223,11.36,1.28E+11,13525
Hungary,HUN,2012,female,55-74 years,219,1343763,16.3,1.28E+11,13525
Hungary,HUN,2012,female,75+ years,124,498354,24.88,1.28E+11,13525
Hungary,HUN,2013,male,5-14 years,0,497640,0,1.35E+11,14333
Hungary,HUN,2013,male,15-24 years,60,608253,9.86,1.35E+11,14333
Hungary,HUN,2013,male,25-34 years,107,664876,16.09,1.35E+11,14333
Hungary,HUN,2013,male,35-54 years,613,1409798,43.48,1.35E+11,14333
Hungary,HUN,2013,male,55-74 years,606,1058520,57.25,1.35E+11,14333
Hungary,HUN,2013,male,75+ years,201,234783,85.61,1.35E+11,14333
Hungary,HUN,2013,female,5-14 years,1,471456,0.21,1.35E+11,14333
Hungary,HUN,2013,female,15-24 years,12,576334,2.08,1.35E+11,14333
Hungary,HUN,2013,female,25-34 years,31,642913,4.82,1.35E+11,14333
Hungary,HUN,2013,female,35-54 years,155,1416711,10.94,1.35E+11,14333
Hungary,HUN,2013,female,55-74 years,200,1349472,14.82,1.35E+11,14333
Hungary,HUN,2013,female,75+ years,106,503084,21.07,1.35E+11,14333
Hungary,HUN,2014,male,5-14 years,2,499483,0.4,1.40E+11,14886
Hungary,HUN,2014,male,15-24 years,72,595596,12.09,1.40E+11,14886
Hungary,HUN,2014,male,25-34 years,130,648134,20.06,1.40E+11,14886
Hungary,HUN,2014,male,35-54 years,495,1422078,34.81,1.40E+11,14886
Hungary,HUN,2014,male,55-74 years,600,1063532,56.42,1.40E+11,14886
Hungary,HUN,2014,male,75+ years,179,237767,75.28,1.40E+11,14886
Hungary,HUN,2014,female,5-14 years,0,473335,0,1.40E+11,14886
Hungary,HUN,2014,female,15-24 years,8,564343,1.42,1.40E+11,14886
Hungary,HUN,2014,female,25-34 years,23,624055,3.69,1.40E+11,14886
Hungary,HUN,2014,female,35-54 years,152,1423878,10.68,1.40E+11,14886
Hungary,HUN,2014,female,55-74 years,183,1351899,13.54,1.40E+11,14886
Hungary,HUN,2014,female,75+ years,81,508688,15.92,1.40E+11,14886
Hungary,HUN,2015,male,5-14 years,2,499016,0.4,1.23E+11,13087
Hungary,HUN,2015,male,15-24 years,69,582471,11.85,1.23E+11,13087
Hungary,HUN,2015,male,25-34 years,129,637775,20.23,1.23E+11,13087
Hungary,HUN,2015,male,35-54 years,472,1432703,32.94,1.23E+11,13087
Hungary,HUN,2015,male,55-74 years,496,1065443,46.55,1.23E+11,13087
Hungary,HUN,2015,male,75+ years,221,241730,91.42,1.23E+11,13087
Hungary,HUN,2015,female,5-14 years,1,473285,0.21,1.23E+11,13087
Hungary,HUN,2015,female,15-24 years,15,551149,2.72,1.23E+11,13087
Hungary,HUN,2015,female,25-34 years,27,610907,4.42,1.23E+11,13087
Hungary,HUN,2015,female,35-54 years,132,1429644,9.23,1.23E+11,13087
Hungary,HUN,2015,female,55-74 years,181,1350675,13.4,1.23E+11,13087
Hungary,HUN,2015,female,75+ years,123,514721,23.9,1.23E+11,13087
Iceland,ISL,2006,male,5-14 years,0,22494,0,17048647568,60243
Iceland,ISL,2006,male,15-24 years,6,22771,26.35,17048647568,60243
Iceland,ISL,2006,male,25-34 years,2,23135,8.64,17048647568,60243
Iceland,ISL,2006,male,35-54 years,10,44013,22.72,17048647568,60243
Iceland,ISL,2006,male,55-74 years,4,23812,16.8,17048647568,60243
Iceland,ISL,2006,male,75+ years,0,7248,0,17048647568,60243
Iceland,ISL,2006,female,5-14 years,0,21538,0,17048647568,60243
Iceland,ISL,2006,female,15-24 years,0,21657,0,17048647568,60243
Iceland,ISL,2006,female,25-34 years,1,21650,4.62,17048647568,60243
Iceland,ISL,2006,female,35-54 years,6,40957,14.65,17048647568,60243
Iceland,ISL,2006,female,55-74 years,3,23797,12.61,17048647568,60243
Iceland,ISL,2006,female,75+ years,0,9927,0,17048647568,60243
Iceland,ISL,2007,male,5-14 years,0,22312,0,21319946740,73590
Iceland,ISL,2007,male,15-24 years,7,23231,30.13,21319946740,73590
Iceland,ISL,2007,male,25-34 years,6,24445,24.54,21319946740,73590
Iceland,ISL,2007,male,35-54 years,12,45690,26.26,21319946740,73590
Iceland,ISL,2007,male,55-74 years,2,24652,8.11,21319946740,73590
Iceland,ISL,2007,male,75+ years,3,7454,40.25,21319946740,73590
Iceland,ISL,2007,female,5-14 years,0,21535,0,21319946740,73590
Iceland,ISL,2007,female,15-24 years,1,22072,4.53,21319946740,73590
Iceland,ISL,2007,female,25-34 years,2,22098,9.05,21319946740,73590
Iceland,ISL,2007,female,35-54 years,1,41594,2.4,21319946740,73590
Iceland,ISL,2007,female,55-74 years,2,24464,8.18,21319946740,73590
Iceland,ISL,2007,female,75+ years,1,10165,9.84,21319946740,73590
Iceland,ISL,2008,male,5-14 years,0,22177,0,17658408759,59489
Iceland,ISL,2008,male,15-24 years,4,24143,16.57,17658408759,59489
Iceland,ISL,2008,male,25-34 years,5,25691,19.46,17658408759,59489
Iceland,ISL,2008,male,35-54 years,10,46462,21.52,17658408759,59489
Iceland,ISL,2008,male,55-74 years,7,25539,27.41,17658408759,59489
Iceland,ISL,2008,male,75+ years,1,7603,13.15,17658408759,59489
Iceland,ISL,2008,female,5-14 years,0,21461,0,17658408759,59489
Iceland,ISL,2008,female,15-24 years,0,22861,0,17658408759,59489
Iceland,ISL,2008,female,25-34 years,2,22818,8.77,17658408759,59489
Iceland,ISL,2008,female,35-54 years,4,42525,9.41,17658408759,59489
Iceland,ISL,2008,female,55-74 years,5,25254,19.8,17658408759,59489
Iceland,ISL,2008,female,75+ years,0,10302,0,17658408759,59489
Iceland,ISL,2009,male,5-14 years,0,22143,0,12944114736,43700
Iceland,ISL,2009,male,15-24 years,2,23991,8.34,12944114736,43700
Iceland,ISL,2009,male,25-34 years,6,24715,24.28,12944114736,43700
Iceland,ISL,2009,male,35-54 years,10,44805,22.32,12944114736,43700
Iceland,ISL,2009,male,55-74 years,10,26267,38.07,12944114736,43700
Iceland,ISL,2009,male,75+ years,1,7788,12.84,12944114736,43700
Iceland,ISL,2009,female,5-14 years,0,21382,0,12944114736,43700
Iceland,ISL,2009,female,15-24 years,0,22973,0,12944114736,43700
Iceland,ISL,2009,female,25-34 years,0,22959,0,12944114736,43700
Iceland,ISL,2009,female,35-54 years,6,42732,14.04,12944114736,43700
Iceland,ISL,2009,female,55-74 years,1,26010,3.84,12944114736,43700
Iceland,ISL,2009,female,75+ years,0,10439,0,12944114736,43700
Iceland,ISL,2010,male,5-14 years,1,21935,4.56,13310567803,45179
Iceland,ISL,2010,male,15-24 years,6,23905,25.1,13310567803,45179
Iceland,ISL,2010,male,25-34 years,8,23610,33.88,13310567803,45179
Iceland,ISL,2010,male,35-54 years,11,43584,25.24,13310567803,45179
Iceland,ISL,2010,male,55-74 years,7,26976,25.95,13310567803,45179
Iceland,ISL,2010,male,75+ years,3,7930,37.83,13310567803,45179
Iceland,ISL,2010,female,5-14 years,0,21185,0,13310567803,45179
Iceland,ISL,2010,female,15-24 years,1,22907,4.37,13310567803,45179
Iceland,ISL,2010,female,25-34 years,1,22558,4.43,13310567803,45179
Iceland,ISL,2010,female,35-54 years,5,42526,11.76,13310567803,45179
Iceland,ISL,2010,female,55-74 years,3,26898,11.15,13310567803,45179
Iceland,ISL,2010,female,75+ years,0,10606,0,13310567803,45179
Iceland,ISL,2011,male,5-14 years,1,21828,4.58,14732689535,49861
Iceland,ISL,2011,male,15-24 years,2,24083,8.3,14732689535,49861
Iceland,ISL,2011,male,25-34 years,5,23085,21.66,14732689535,49861
Iceland,ISL,2011,male,35-54 years,8,43120,18.55,14732689535,49861
Iceland,ISL,2011,male,55-74 years,6,27936,21.48,14732689535,49861
Iceland,ISL,2011,male,75+ years,0,8033,0,14732689535,49861
Iceland,ISL,2011,female,5-14 years,0,21068,0,14732689535,49861
Iceland,ISL,2011,female,15-24 years,1,22926,4.36,14732689535,49861
Iceland,ISL,2011,female,25-34 years,1,22337,4.48,14732689535,49861
Iceland,ISL,2011,female,35-54 years,1,42475,2.35,14732689535,49861
Iceland,ISL,2011,female,55-74 years,2,27822,7.19,14732689535,49861
Iceland,ISL,2011,female,75+ years,0,10762,0,14732689535,49861
Iceland,ISL,2012,male,5-14 years,0,21827,0,14292008745,48083
Iceland,ISL,2012,male,15-24 years,3,24210,12.39,14292008745,48083
Iceland,ISL,2012,male,25-34 years,7,22931,30.53,14292008745,48083
Iceland,ISL,2012,male,35-54 years,8,42696,18.74,14292008745,48083
Iceland,ISL,2012,male,55-74 years,6,28966,20.71,14292008745,48083
Iceland,ISL,2012,male,75+ years,2,8207,24.37,14292008745,48083
Iceland,ISL,2012,female,5-14 years,0,21068,0,14292008745,48083
Iceland,ISL,2012,female,15-24 years,2,22968,8.71,14292008745,48083
Iceland,ISL,2012,female,25-34 years,2,22249,8.99,14292008745,48083
Iceland,ISL,2012,female,35-54 years,3,42450,7.07,14292008745,48083
Iceland,ISL,2012,female,55-74 years,4,28784,13.9,14292008745,48083
Iceland,ISL,2012,female,75+ years,0,10882,0,14292008745,48083
Iceland,ISL,2013,male,5-14 years,0,22051,0,15548321544,51749
Iceland,ISL,2013,male,15-24 years,5,24215,20.65,15548321544,51749
Iceland,ISL,2013,male,25-34 years,7,23318,30.02,15548321544,51749
Iceland,ISL,2013,male,35-54 years,12,42535,28.21,15548321544,51749
Iceland,ISL,2013,male,55-74 years,6,29974,20.02,15548321544,51749
Iceland,ISL,2013,male,75+ years,5,8368,59.75,15548321544,51749
Iceland,ISL,2013,female,5-14 years,0,21275,0,15548321544,51749
Iceland,ISL,2013,female,15-24 years,0,22970,0,15548321544,51749
Iceland,ISL,2013,female,25-34 years,3,22445,13.37,15548321544,51749
Iceland,ISL,2013,female,35-54 years,5,42524,11.76,15548321544,51749
Iceland,ISL,2013,female,55-74 years,3,29831,10.06,15548321544,51749
Iceland,ISL,2013,female,75+ years,3,10950,27.4,15548321544,51749
Iceland,ISL,2014,male,5-14 years,0,22446,0,17304033021,56833
Iceland,ISL,2014,male,15-24 years,4,24185,16.54,17304033021,56833
Iceland,ISL,2014,male,25-34 years,9,23711,37.96,17304033021,56833
Iceland,ISL,2014,male,35-54 years,7,42731,16.38,17304033021,56833
Iceland,ISL,2014,male,55-74 years,8,31027,25.78,17304033021,56833
Iceland,ISL,2014,male,75+ years,5,8491,58.89,17304033021,56833
Iceland,ISL,2014,female,5-14 years,0,21544,0,17304033021,56833
Iceland,ISL,2014,female,15-24 years,2,22989,8.7,17304033021,56833
Iceland,ISL,2014,female,25-34 years,2,22708,8.81,17304033021,56833
Iceland,ISL,2014,female,35-54 years,4,42655,9.38,17304033021,56833
Iceland,ISL,2014,female,55-74 years,2,30942,6.46,17304033021,56833
Iceland,ISL,2014,female,75+ years,1,11043,9.06,17304033021,56833
Iceland,ISL,2015,male,5-14 years,0,22771,0,16942247374,54909
Iceland,ISL,2015,male,15-24 years,7,24116,29.03,16942247374,54909
Iceland,ISL,2015,male,25-34 years,6,24128,24.87,16942247374,54909
Iceland,ISL,2015,male,35-54 years,11,43119,25.51,16942247374,54909
Iceland,ISL,2015,male,55-74 years,5,32159,15.55,16942247374,54909
Iceland,ISL,2015,male,75+ years,0,8619,0,16942247374,54909
Iceland,ISL,2015,female,5-14 years,0,21738,0,16942247374,54909
Iceland,ISL,2015,female,15-24 years,0,22962,0,16942247374,54909
Iceland,ISL,2015,female,25-34 years,1,22913,4.36,16942247374,54909
Iceland,ISL,2015,female,35-54 years,2,42858,4.67,16942247374,54909
Iceland,ISL,2015,female,55-74 years,6,32013,18.74,16942247374,54909
Iceland,ISL,2015,female,75+ years,2,11158,17.92,16942247374,54909
Ireland,IRL,2006,male,5-14 years,2,288488,0.69,2.32E+11,58941
Ireland,IRL,2006,male,15-24 years,87,321007,27.1,2.32E+11,58941
Ireland,IRL,2006,male,25-34 years,86,366739,23.45,2.32E+11,58941
Ireland,IRL,2006,male,35-54 years,125,577782,21.63,2.32E+11,58941
Ireland,IRL,2006,male,55-74 years,61,332939,18.32,2.32E+11,58941
Ireland,IRL,2006,male,75+ years,11,79660,13.81,2.32E+11,58941
Ireland,IRL,2006,female,5-14 years,2,273709,0.73,2.32E+11,58941
Ireland,IRL,2006,female,15-24 years,16,311725,5.13,2.32E+11,58941
Ireland,IRL,2006,female,25-34 years,12,355700,3.37,2.32E+11,58941
Ireland,IRL,2006,female,35-54 years,30,567465,5.29,2.32E+11,58941
Ireland,IRL,2006,female,55-74 years,18,336664,5.35,2.32E+11,58941
Ireland,IRL,2006,female,75+ years,2,125700,1.59,2.32E+11,58941
Ireland,IRL,2007,male,5-14 years,7,292637,2.39,2.70E+11,67032
Ireland,IRL,2007,male,15-24 years,76,320350,23.72,2.70E+11,67032
Ireland,IRL,2007,male,25-34 years,91,387302,23.5,2.70E+11,67032
Ireland,IRL,2007,male,35-54 years,119,590396,20.16,2.70E+11,67032
Ireland,IRL,2007,male,55-74 years,61,338808,18,2.70E+11,67032
Ireland,IRL,2007,male,75+ years,8,81128,9.86,2.70E+11,67032
Ireland,IRL,2007,female,5-14 years,1,278844,0.36,2.70E+11,67032
Ireland,IRL,2007,female,15-24 years,15,313405,4.79,2.70E+11,67032
Ireland,IRL,2007,female,25-34 years,19,375744,5.06,2.70E+11,67032
Ireland,IRL,2007,female,35-54 years,45,579555,7.76,2.70E+11,67032
Ireland,IRL,2007,female,55-74 years,13,341816,3.8,2.70E+11,67032
Ireland,IRL,2007,female,75+ years,3,126722,2.37,2.70E+11,67032
Ireland,IRL,2008,male,5-14 years,3,298953,1,2.75E+11,67173
Ireland,IRL,2008,male,15-24 years,69,310260,22.24,2.75E+11,67173
Ireland,IRL,2008,male,25-34 years,100,394740,25.33,2.75E+11,67173
Ireland,IRL,2008,male,35-54 years,142,602168,23.58,2.75E+11,67173
Ireland,IRL,2008,male,55-74 years,66,348515,18.94,2.75E+11,67173
Ireland,IRL,2008,male,75+ years,6,83406,7.19,2.75E+11,67173
Ireland,IRL,2008,female,5-14 years,0,285360,0,2.75E+11,67173
Ireland,IRL,2008,female,15-24 years,25,307663,8.13,2.75E+11,67173
Ireland,IRL,2008,female,25-34 years,18,388880,4.63,2.75E+11,67173
Ireland,IRL,2008,female,35-54 years,46,593336,7.75,2.75E+11,67173
Ireland,IRL,2008,female,55-74 years,27,352281,7.66,2.75E+11,67173
Ireland,IRL,2008,female,75+ years,4,128630,3.11,2.75E+11,67173
Ireland,IRL,2009,male,5-14 years,3,305241,0.98,2.36E+11,57390
Ireland,IRL,2009,male,15-24 years,70,290474,24.1,2.36E+11,57390
Ireland,IRL,2009,male,25-34 years,112,390586,28.67,2.36E+11,57390
Ireland,IRL,2009,male,35-54 years,158,611460,25.84,2.36E+11,57390
Ireland,IRL,2009,male,55-74 years,74,358381,20.65,2.36E+11,57390
Ireland,IRL,2009,male,75+ years,5,86239,5.8,2.36E+11,57390
Ireland,IRL,2009,female,5-14 years,1,290873,0.34,2.36E+11,57390
Ireland,IRL,2009,female,15-24 years,20,292951,6.83,2.36E+11,57390
Ireland,IRL,2009,female,25-34 years,27,394145,6.85,2.36E+11,57390
Ireland,IRL,2009,female,35-54 years,33,604133,5.46,2.36E+11,57390
Ireland,IRL,2009,female,55-74 years,23,362941,6.34,2.36E+11,57390
Ireland,IRL,2009,female,75+ years,1,130243,0.77,2.36E+11,57390
Ireland,IRL,2010,male,5-14 years,3,305656,0.98,2.22E+11,52042
Ireland,IRL,2010,male,15-24 years,67,301996,22.19,2.22E+11,52042
Ireland,IRL,2010,male,25-34 years,75,391033,19.18,2.22E+11,52042
Ireland,IRL,2010,male,35-54 years,166,644763,25.75,2.22E+11,52042
Ireland,IRL,2010,male,55-74 years,66,388038,17.01,2.22E+11,52042
Ireland,IRL,2010,male,75+ years,9,87646,10.27,2.22E+11,52042
Ireland,IRL,2010,female,5-14 years,3,290321,1.03,2.22E+11,52042
Ireland,IRL,2010,female,15-24 years,11,296543,3.71,2.22E+11,52042
Ireland,IRL,2010,female,25-34 years,19,397846,4.78,2.22E+11,52042
Ireland,IRL,2010,female,35-54 years,38,638166,5.95,2.22E+11,52042
Ireland,IRL,2010,female,55-74 years,25,394633,6.33,2.22E+11,52042
Ireland,IRL,2010,female,75+ years,4,128216,3.12,2.22E+11,52042
Ireland,IRL,2011,male,5-14 years,0,317962,0,2.39E+11,56655
Ireland,IRL,2011,male,15-24 years,78,292307,26.68,2.39E+11,56655
Ireland,IRL,2011,male,25-34 years,100,369966,27.03,2.39E+11,56655
Ireland,IRL,2011,male,35-54 years,191,635771,30.04,2.39E+11,56655
Ireland,IRL,2011,male,55-74 years,78,379505,20.55,2.39E+11,56655
Ireland,IRL,2011,male,75+ years,11,93030,11.82,2.39E+11,56655
Ireland,IRL,2011,female,5-14 years,0,302715,0,2.39E+11,56655
Ireland,IRL,2011,female,15-24 years,16,287304,5.57,2.39E+11,56655
Ireland,IRL,2011,female,25-34 years,27,386278,6.99,2.39E+11,56655
Ireland,IRL,2011,female,35-54 years,38,634499,5.99,2.39E+11,56655
Ireland,IRL,2011,female,55-74 years,15,383177,3.91,2.39E+11,56655
Ireland,IRL,2011,female,75+ years,0,136335,0,2.39E+11,56655
Ireland,IRL,2012,male,5-14 years,3,322478,0.93,2.26E+11,53443
Ireland,IRL,2012,male,15-24 years,59,279882,21.08,2.26E+11,53443
Ireland,IRL,2012,male,25-34 years,89,354740,25.09,2.26E+11,53443
Ireland,IRL,2012,male,35-54 years,192,641319,29.94,2.26E+11,53443
Ireland,IRL,2012,male,55-74 years,89,388705,22.9,2.26E+11,53443
Ireland,IRL,2012,male,75+ years,14,96459,14.51,2.26E+11,53443
Ireland,IRL,2012,female,5-14 years,1,307698,0.32,2.26E+11,53443
Ireland,IRL,2012,female,15-24 years,16,273610,5.85,2.26E+11,53443
Ireland,IRL,2012,female,25-34 years,20,378732,5.28,2.26E+11,53443
Ireland,IRL,2012,female,35-54 years,42,645023,6.51,2.26E+11,53443
Ireland,IRL,2012,female,55-74 years,15,393497,3.81,2.26E+11,53443
Ireland,IRL,2012,female,75+ years,2,138663,1.44,2.26E+11,53443
Ireland,IRL,2013,male,5-14 years,2,327603,0.61,2.39E+11,56628
Ireland,IRL,2013,male,15-24 years,44,273178,16.11,2.39E+11,56628
Ireland,IRL,2013,male,25-34 years,68,341171,19.93,2.39E+11,56628
Ireland,IRL,2013,male,35-54 years,169,648165,26.07,2.39E+11,56628
Ireland,IRL,2013,male,55-74 years,102,397875,25.64,2.39E+11,56628
Ireland,IRL,2013,male,75+ years,6,99538,6.03,2.39E+11,56628
Ireland,IRL,2013,female,5-14 years,0,314333,0,2.39E+11,56628
Ireland,IRL,2013,female,15-24 years,9,260127,3.46,2.39E+11,56628
Ireland,IRL,2013,female,25-34 years,24,366261,6.55,2.39E+11,56628
Ireland,IRL,2013,female,35-54 years,42,653648,6.43,2.39E+11,56628
Ireland,IRL,2013,female,55-74 years,18,404503,4.45,2.39E+11,56628
Ireland,IRL,2013,female,75+ years,3,140976,2.13,2.39E+11,56628
Ireland,IRL,2014,male,5-14 years,2,335330,0.6,2.58E+11,59634
Ireland,IRL,2014,male,15-24 years,63,267635,23.54,2.58E+11,59634
Ireland,IRL,2014,male,25-34 years,80,337977,23.67,2.58E+11,59634
Ireland,IRL,2014,male,35-54 years,165,675986,24.41,2.58E+11,59634
Ireland,IRL,2014,male,55-74 years,81,421555,19.21,2.58E+11,59634
Ireland,IRL,2014,male,75+ years,8,103238,7.75,2.58E+11,59634
Ireland,IRL,2014,female,5-14 years,0,318825,0,2.58E+11,59634
Ireland,IRL,2014,female,15-24 years,11,261032,4.21,2.58E+11,59634
Ireland,IRL,2014,female,25-34 years,20,353379,5.66,2.58E+11,59634
Ireland,IRL,2014,female,35-54 years,39,678830,5.75,2.58E+11,59634
Ireland,IRL,2014,female,55-74 years,15,432815,3.47,2.58E+11,59634
Ireland,IRL,2014,female,75+ years,2,141441,1.41,2.58E+11,59634
Israel,ISR,2006,male,5-14 years,0,656549,0,1.54E+11,24306
Israel,ISR,2006,male,15-24 years,61,582025,10.48,1.54E+11,24306
Israel,ISR,2006,male,25-34 years,51,535920,9.52,1.54E+11,24306
Israel,ISR,2006,male,35-54 years,84,773099,10.87,1.54E+11,24306
Israel,ISR,2006,male,55-74 years,61,439413,13.88,1.54E+11,24306
Israel,ISR,2006,male,75+ years,22,129698,16.96,1.54E+11,24306
Israel,ISR,2006,female,5-14 years,1,623474,0.16,1.54E+11,24306
Israel,ISR,2006,female,15-24 years,18,558626,3.22,1.54E+11,24306
Israel,ISR,2006,female,25-34 years,10,529943,1.89,1.54E+11,24306
Israel,ISR,2006,female,35-54 years,31,808874,3.83,1.54E+11,24306
Israel,ISR,2006,female,55-74 years,15,503743,2.98,1.54E+11,24306
Israel,ISR,2006,female,75+ years,13,193121,6.73,1.54E+11,24306
Israel,ISR,2007,male,5-14 years,3,669312,0.45,1.79E+11,27712
Israel,ISR,2007,male,15-24 years,45,587792,7.66,1.79E+11,27712
Israel,ISR,2007,male,25-34 years,51,541856,9.41,1.79E+11,27712
Israel,ISR,2007,male,35-54 years,85,785826,10.82,1.79E+11,27712
Israel,ISR,2007,male,55-74 years,50,456922,10.94,1.79E+11,27712
Israel,ISR,2007,male,75+ years,29,132434,21.9,1.79E+11,27712
Israel,ISR,2007,female,5-14 years,0,635670,0,1.79E+11,27712
Israel,ISR,2007,female,15-24 years,10,564137,1.77,1.79E+11,27712
Israel,ISR,2007,female,25-34 years,10,536280,1.86,1.79E+11,27712
Israel,ISR,2007,female,35-54 years,23,819830,2.81,1.79E+11,27712
Israel,ISR,2007,female,55-74 years,13,521935,2.49,1.79E+11,27712
Israel,ISR,2007,female,75+ years,7,196820,3.56,1.79E+11,27712
Israel,ISR,2008,male,5-14 years,2,682613,0.29,2.16E+11,32874
Israel,ISR,2008,male,15-24 years,65,592791,10.97,2.16E+11,32874
Israel,ISR,2008,male,25-34 years,42,548741,7.65,2.16E+11,32874
Israel,ISR,2008,male,35-54 years,80,799582,10.01,2.16E+11,32874
Israel,ISR,2008,male,55-74 years,62,474005,13.08,2.16E+11,32874
Israel,ISR,2008,male,75+ years,43,135142,31.82,2.16E+11,32874
Israel,ISR,2008,female,5-14 years,2,648707,0.31,2.16E+11,32874
Israel,ISR,2008,female,15-24 years,7,569127,1.23,2.16E+11,32874
Israel,ISR,2008,female,25-34 years,11,543016,2.03,2.16E+11,32874
Israel,ISR,2008,female,35-54 years,14,831482,1.68,2.16E+11,32874
Israel,ISR,2008,female,55-74 years,15,539561,2.78,2.16E+11,32874
Israel,ISR,2008,female,75+ years,11,200835,5.48,2.16E+11,32874
Israel,ISR,2009,male,5-14 years,4,683070,0.59,2.07E+11,30812
Israel,ISR,2009,male,15-24 years,48,597179,8.04,2.07E+11,30812
Israel,ISR,2009,male,25-34 years,67,557283,12.02,2.07E+11,30812
Israel,ISR,2009,male,35-54 years,91,836965,10.87,2.07E+11,30812
Israel,ISR,2009,male,55-74 years,77,499108,15.43,2.07E+11,30812
Israel,ISR,2009,male,75+ years,23,141368,16.27,2.07E+11,30812
Israel,ISR,2009,female,5-14 years,1,650032,0.15,2.07E+11,30812
Israel,ISR,2009,female,15-24 years,13,573738,2.27,2.07E+11,30812
Israel,ISR,2009,female,25-34 years,18,555764,3.24,2.07E+11,30812
Israel,ISR,2009,female,35-54 years,32,866442,3.69,2.07E+11,30812
Israel,ISR,2009,female,55-74 years,22,562448,3.91,2.07E+11,30812
Israel,ISR,2009,female,75+ years,8,208438,3.84,2.07E+11,30812
Israel,ISR,2010,male,5-14 years,2,696652,0.29,2.34E+11,34104
Israel,ISR,2010,male,15-24 years,63,600681,10.49,2.34E+11,34104
Israel,ISR,2010,male,25-34 years,77,561408,13.72,2.34E+11,34104
Israel,ISR,2010,male,35-54 years,119,854628,13.92,2.34E+11,34104
Israel,ISR,2010,male,55-74 years,93,515880,18.03,2.34E+11,34104
Israel,ISR,2010,male,75+ years,40,145554,27.48,2.34E+11,34104
Israel,ISR,2010,female,5-14 years,3,662543,0.45,2.34E+11,34104
Israel,ISR,2010,female,15-24 years,10,576967,1.73,2.34E+11,34104
Israel,ISR,2010,female,25-34 years,9,559584,1.61,2.34E+11,34104
Israel,ISR,2010,female,35-54 years,33,882268,3.74,2.34E+11,34104
Israel,ISR,2010,female,55-74 years,22,580202,3.79,2.34E+11,34104
Israel,ISR,2010,female,75+ years,9,213458,4.22,2.34E+11,34104
Israel,ISR,2011,male,5-14 years,1,712716,0.14,2.62E+11,37528
Israel,ISR,2011,male,15-24 years,41,605530,6.77,2.62E+11,37528
Israel,ISR,2011,male,25-34 years,45,560802,8.02,2.62E+11,37528
Israel,ISR,2011,male,35-54 years,111,872269,12.73,2.62E+11,37528
Israel,ISR,2011,male,55-74 years,80,532080,15.04,2.62E+11,37528
Israel,ISR,2011,male,75+ years,44,150875,29.16,2.62E+11,37528
Israel,ISR,2011,female,5-14 years,0,675036,0,2.62E+11,37528
Israel,ISR,2011,female,15-24 years,12,583108,2.06,2.62E+11,37528
Israel,ISR,2011,female,25-34 years,16,559719,2.86,2.62E+11,37528
Israel,ISR,2011,female,35-54 years,22,899777,2.45,2.62E+11,37528
Israel,ISR,2011,female,55-74 years,30,598715,5.01,2.62E+11,37528
