country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($),generation
Russian Federation,RUS,2008,male,25-34 years,6860,11091377,61.85,1.66E+12,12359,Generation X
Russian Federation,RUS,2008,male,35-54 years,11848,20041975,59.12,1.66E+12,12359,Boomers
Russian Federation,RUS,2008,male,55-74 years,5855,10403205,56.28,1.66E+12,12359,Silent
Russian Federation,RUS,2008,male,75+ years,1712,2029226,84.37,1.66E+12,12359,Silent
Russian Federation,RUS,2008,female,5-14 years,90,6539687,1.38,1.66E+12,12359,Generation Z
Russian Federation,RUS,2008,female,15-24 years,916,11025088,8.31,1.66E+12,12359,Millenials
Russian Federation,RUS,2008,female,25-34 years,981,11179123,8.78,1.66E+12,12359,Generation X
Russian Federation,RUS,2008,female,35-54 years,2040,22229346,9.18,1.66E+12,12359,Boomers
Russian Federation,RUS,2008,female,55-74 years,1613,15906813,10.14,1.66E+12,12359,Silent
Russian Federation,RUS,2008,female,75+ years,1285,5714841,22.49,1.66E+12,12359,Silent
Saint Lucia,LCA,2008,male,5-14 years,0,15412,0,1282215407,8122,Generation Z
Saint Lucia,LCA,2008,male,15-24 years,0,15783,0,1282215407,8122,Millenials
Saint Lucia,LCA,2008,male,25-34 years,0,13242,0,1282215407,8122,Generation X
Saint Lucia,LCA,2008,male,35-54 years,0,21171,0,1282215407,8122,Boomers
Saint Lucia,LCA,2008,male,55-74 years,0,8987,0,1282215407,8122,Silent
Saint Lucia,LCA,2008,male,75+ years,0,2611,0,1282215407,8122,Silent
Saint Lucia,LCA,2008,female,5-14 years,0,15326,0,1282215407,8122,Generation Z
Saint Lucia,LCA,2008,female,15-24 years,0,16103,0,1282215407,8122,Millenials
Saint Lucia,LCA,2008,female,25-34 years,0,13877,0,1282215407,8122,Generation X
Saint Lucia,LCA,2008,female,35-54 years,0,22170,0,1282215407,8122,Boomers
Saint Lucia,LCA,2008,female,55-74 years,0,9683,0,1282215407,8122,Silent
Saint Lucia,LCA,2008,female,75+ years,0,3511,0,1282215407,8122,Silent
Saint Vincent and Grenadines,VCT,2008,male,5-14 years,0,10348,0,695428852,6966,Generation Z
Saint Vincent and Grenadines,VCT,2008,male,15-24 years,0,10344,0,695428852,6966,Millenials
Saint Vincent and Grenadines,VCT,2008,male,25-34 years,0,8944,0,695428852,6966,Generation X
Saint Vincent and Grenadines,VCT,2008,male,35-54 years,2,14103,14.18,695428852,6966,Boomers
Saint Vincent and Grenadines,VCT,2008,male,55-74 years,1,5420,18.45,695428852,6966,Silent
Saint Vincent and Grenadines,VCT,2008,male,75+ years,0,1255,0,695428852,6966,Silent
Saint Vincent and Grenadines,VCT,2008,female,5-14 years,0,10132,0,695428852,6966,Generation Z
Saint Vincent and Grenadines,VCT,2008,female,15-24 years,0,10175,0,695428852,6966,Millenials
Saint Vincent and Grenadines,VCT,2008,female,25-34 years,0,8614,0,695428852,6966,Generation X
Saint Vincent and Grenadines,VCT,2008,female,35-54 years,1,13057,7.66,695428852,6966,Boomers
Saint Vincent and Grenadines,VCT,2008,female,55-74 years,0,5642,0,695428852,6966,Silent
Saint Vincent and Grenadines,VCT,2008,female,75+ years,0,1792,0,695428852,6966,Silent
Serbia,SRB,2008,male,5-14 years,0,393036,0,49259526053,7049,Generation Z
Serbia,SRB,2008,male,15-24 years,41,474210,8.65,49259526053,7049,Millenials
Serbia,SRB,2008,male,25-34 years,95,519052,18.3,49259526053,7049,Generation X
Serbia,SRB,2008,male,35-54 years,296,1009044,29.33,49259526053,7049,Boomers
Serbia,SRB,2008,male,55-74 years,296,787243,37.6,49259526053,7049,Silent
Serbia,SRB,2008,male,75+ years,175,204761,85.47,49259526053,7049,Silent
Serbia,SRB,2008,female,5-14 years,0,373176,0,49259526053,7049,Generation Z
Serbia,SRB,2008,female,15-24 years,14,453885,3.08,49259526053,7049,Millenials
Serbia,SRB,2008,female,25-34 years,23,506464,4.54,49259526053,7049,Generation X
Serbia,SRB,2008,female,35-54 years,105,1035157,10.14,49259526053,7049,Boomers
Serbia,SRB,2008,female,55-74 years,153,916599,16.69,49259526053,7049,Silent
Serbia,SRB,2008,female,75+ years,91,315905,28.81,49259526053,7049,Silent
Seychelles,SYC,2008,male,5-14 years,0,7156,0,967199594,11667,Generation Z
Seychelles,SYC,2008,male,15-24 years,1,8117,12.32,967199594,11667,Millenials
Seychelles,SYC,2008,male,25-34 years,1,8453,11.83,967199594,11667,Generation X
Seychelles,SYC,2008,male,35-54 years,2,13402,14.92,967199594,11667,Boomers
Seychelles,SYC,2008,male,55-74 years,0,4257,0,967199594,11667,Silent
Seychelles,SYC,2008,male,75+ years,0,1019,0,967199594,11667,Silent
Seychelles,SYC,2008,female,5-14 years,0,6710,0,967199594,11667,Generation Z
Seychelles,SYC,2008,female,15-24 years,0,7078,0,967199594,11667,Millenials
Seychelles,SYC,2008,female,25-34 years,0,7481,0,967199594,11667,Generation X
Seychelles,SYC,2008,female,35-54 years,0,12759,0,967199594,11667,Boomers
Seychelles,SYC,2008,female,55-74 years,0,4575,0,967199594,11667,Silent
Seychelles,SYC,2008,female,75+ years,0,1893,0,967199594,11667,Silent
Singapore,SGP,2008,male,5-14 years,1,245300,0.41,1.92E+11,55735,Generation Z
Singapore,SGP,2008,male,15-24 years,9,247500,3.64,1.92E+11,55735,Millenials
Singapore,SGP,2008,male,25-34 years,27,265900,10.15,1.92E+11,55735,Generation X
Singapore,SGP,2008,male,35-54 years,93,615400,15.11,1.92E+11,55735,Boomers
Singapore,SGP,2008,male,55-74 years,49,282300,17.36,1.92E+11,55735,Silent
Singapore,SGP,2008,male,75+ years,28,47500,58.95,1.92E+11,55735,Silent
Singapore,SGP,2008,female,5-14 years,0,232100,0,1.92E+11,55735,Generation Z
Singapore,SGP,2008,female,15-24 years,11,240800,4.57,1.92E+11,55735,Millenials
Singapore,SGP,2008,female,25-34 years,14,287100,4.88,1.92E+11,55735,Generation X
Singapore,SGP,2008,female,35-54 years,45,616400,7.3,1.92E+11,55735,Boomers
Singapore,SGP,2008,female,55-74 years,29,296800,9.77,1.92E+11,55735,Silent
Singapore,SGP,2008,female,75+ years,13,71800,18.11,1.92E+11,55735,Silent
Slovakia,SVK,2008,male,5-14 years,0,293989,0,1.00E+11,19530,Generation Z
Slovakia,SVK,2008,male,15-24 years,42,417863,10.05,1.00E+11,19530,Millenials
Slovakia,SVK,2008,male,25-34 years,87,472801,18.4,1.00E+11,19530,Generation X
Slovakia,SVK,2008,male,35-54 years,220,769462,28.59,1.00E+11,19530,Boomers
Slovakia,SVK,2008,male,55-74 years,132,441896,29.87,1.00E+11,19530,Silent
Slovakia,SVK,2008,male,75+ years,27,92415,29.22,1.00E+11,19530,Silent
Slovakia,SVK,2008,female,5-14 years,1,279860,0.36,1.00E+11,19530,Generation Z
Slovakia,SVK,2008,female,15-24 years,5,400609,1.25,1.00E+11,19530,Millenials
Slovakia,SVK,2008,female,25-34 years,5,453122,1.1,1.00E+11,19530,Generation X
Slovakia,SVK,2008,female,35-54 years,36,771992,4.66,1.00E+11,19530,Boomers
Slovakia,SVK,2008,female,55-74 years,24,554948,4.32,1.00E+11,19530,Silent
Slovakia,SVK,2008,female,75+ years,12,188110,6.38,1.00E+11,19530,Silent
Slovenia,SVN,2008,male,5-14 years,0,96171,0,55589849128,28599,Generation Z
Slovenia,SVN,2008,male,15-24 years,28,131046,21.37,55589849128,28599,Millenials
Slovenia,SVN,2008,male,25-34 years,35,164191,21.32,55589849128,28599,Generation X
Slovenia,SVN,2008,male,35-54 years,124,319105,38.86,55589849128,28599,Boomers
Slovenia,SVN,2008,male,55-74 years,96,206257,46.54,55589849128,28599,Silent
Slovenia,SVN,2008,male,75+ years,41,46547,88.08,55589849128,28599,Silent
Slovenia,SVN,2008,female,5-14 years,0,90499,0,55589849128,28599,Generation Z
Slovenia,SVN,2008,female,15-24 years,3,118493,2.53,55589849128,28599,Millenials
Slovenia,SVN,2008,female,25-34 years,7,146036,4.79,55589849128,28599,Generation X
Slovenia,SVN,2008,female,35-54 years,25,299486,8.35,55589849128,28599,Boomers
Slovenia,SVN,2008,female,55-74 years,32,226771,14.11,55589849128,28599,Silent
Slovenia,SVN,2008,female,75+ years,17,99156,17.14,55589849128,28599,Silent
South Africa,ZAF,2008,male,5-14 years,3,5264320,0.06,2.87E+11,6573,Generation Z
South Africa,ZAF,2008,male,15-24 years,92,4976793,1.85,2.87E+11,6573,Millenials
South Africa,ZAF,2008,male,25-34 years,103,3943063,2.61,2.87E+11,6573,Generation X
South Africa,ZAF,2008,male,35-54 years,112,4596136,2.44,2.87E+11,6573,Boomers
South Africa,ZAF,2008,male,55-74 years,27,1965744,1.37,2.87E+11,6573,Silent
South Africa,ZAF,2008,male,75+ years,9,272288,3.31,2.87E+11,6573,Silent
South Africa,ZAF,2008,female,5-14 years,4,5197475,0.08,2.87E+11,6573,Generation Z
South Africa,ZAF,2008,female,15-24 years,35,5015977,0.7,2.87E+11,6573,Millenials
South Africa,ZAF,2008,female,25-34 years,20,4284107,0.47,2.87E+11,6573,Generation X
South Africa,ZAF,2008,female,35-54 years,26,5219348,0.5,2.87E+11,6573,Boomers
South Africa,ZAF,2008,female,55-74 years,8,2481274,0.32,2.87E+11,6573,Silent
South Africa,ZAF,2008,female,75+ years,2,464061,0.43,2.87E+11,6573,Silent
Spain,ESP,2008,male,5-14 years,2,2209304,0.09,1.64E+12,37848,Generation Z
Spain,ESP,2008,male,15-24 years,138,2581615,5.35,1.64E+12,37848,Millenials
Spain,ESP,2008,male,25-34 years,379,3966630,9.55,1.64E+12,37848,Generation X
Spain,ESP,2008,male,35-54 years,972,6933625,14.02,1.64E+12,37848,Boomers
Spain,ESP,2008,male,55-74 years,701,4119213,17.02,1.64E+12,37848,Silent
Spain,ESP,2008,male,75+ years,484,1470360,32.92,1.64E+12,37848,Silent
Spain,ESP,2008,female,5-14 years,2,2092458,0.1,1.64E+12,37848,Generation Z
Spain,ESP,2008,female,15-24 years,30,2456366,1.22,1.64E+12,37848,Millenials
Spain,ESP,2008,female,25-34 years,87,3705581,2.35,1.64E+12,37848,Generation X
Spain,ESP,2008,female,35-54 years,261,6786588,3.85,1.64E+12,37848,Boomers
Spain,ESP,2008,female,55-74 years,247,4552840,5.43,1.64E+12,37848,Silent
Spain,ESP,2008,female,75+ years,154,2324904,6.62,1.64E+12,37848,Silent
Suriname,SUR,2008,male,5-14 years,3,52600,5.7,3532969035,7601,Generation Z
Suriname,SUR,2008,male,15-24 years,21,46969,44.71,3532969035,7601,Millenials
Suriname,SUR,2008,male,25-34 years,23,39105,58.82,3532969035,7601,Generation X
Suriname,SUR,2008,male,35-54 years,47,65553,71.7,3532969035,7601,Boomers
Suriname,SUR,2008,male,55-74 years,15,24124,62.18,3532969035,7601,Silent
Suriname,SUR,2008,male,75+ years,4,4841,82.63,3532969035,7601,Silent
Suriname,SUR,2008,female,5-14 years,1,49401,2.02,3532969035,7601,Generation Z
Suriname,SUR,2008,female,15-24 years,14,44916,31.17,3532969035,7601,Millenials
Suriname,SUR,2008,female,25-34 years,4,38543,10.38,3532969035,7601,Generation X
Suriname,SUR,2008,female,35-54 years,9,64026,14.06,3532969035,7601,Boomers
Suriname,SUR,2008,female,55-74 years,5,28396,17.61,3532969035,7601,Silent
Suriname,SUR,2008,female,75+ years,1,6315,15.84,3532969035,7601,Silent
Sweden,SWE,2008,male,5-14 years,0,518331,0,5.14E+11,59155,Generation Z
Sweden,SWE,2008,male,15-24 years,96,619829,15.49,5.14E+11,59155,Millenials
Sweden,SWE,2008,male,25-34 years,96,586538,16.37,5.14E+11,59155,Generation X
Sweden,SWE,2008,male,35-54 years,292,1258502,23.2,5.14E+11,59155,Boomers
Sweden,SWE,2008,male,55-74 years,263,1012224,25.98,5.14E+11,59155,Silent
Sweden,SWE,2008,male,75+ years,108,315606,34.22,5.14E+11,59155,Silent
Sweden,SWE,2008,female,5-14 years,4,492594,0.81,5.14E+11,59155,Generation Z
Sweden,SWE,2008,female,15-24 years,40,588321,6.8,5.14E+11,59155,Millenials
Sweden,SWE,2008,female,25-34 years,42,561352,7.48,5.14E+11,59155,Generation X
Sweden,SWE,2008,female,35-54 years,99,1217920,8.13,5.14E+11,59155,Boomers
Sweden,SWE,2008,female,55-74 years,88,1033770,8.51,5.14E+11,59155,Silent
Sweden,SWE,2008,female,75+ years,42,483517,8.69,5.14E+11,59155,Silent
Switzerland,CHE,2008,male,5-14 years,1,414488,0.24,5.54E+11,76202,Generation Z
Switzerland,CHE,2008,male,15-24 years,64,465273,13.76,5.54E+11,76202,Millenials
Switzerland,CHE,2008,male,25-34 years,79,502793,15.71,5.54E+11,76202,Generation X
Switzerland,CHE,2008,male,35-54 years,291,1190221,24.45,5.54E+11,76202,Boomers
Switzerland,CHE,2008,male,55-74 years,251,765611,32.78,5.54E+11,76202,Silent
Switzerland,CHE,2008,male,75+ years,175,226861,77.14,5.54E+11,76202,Silent
Switzerland,CHE,2008,female,5-14 years,0,390773,0,5.54E+11,76202,Generation Z
Switzerland,CHE,2008,female,15-24 years,29,447843,6.48,5.54E+11,76202,Millenials
Switzerland,CHE,2008,female,25-34 years,35,504566,6.94,5.54E+11,76202,Generation X
Switzerland,CHE,2008,female,35-54 years,112,1172352,9.55,5.54E+11,76202,Boomers
Switzerland,CHE,2008,female,55-74 years,160,814507,19.64,5.54E+11,76202,Silent
Switzerland,CHE,2008,female,75+ years,117,379587,30.82,5.54E+11,76202,Silent
Thailand,THA,2008,male,5-14 years,13,4676722,0.28,2.91E+11,4921,Generation Z
Thailand,THA,2008,male,15-24 years,374,4934951,7.58,2.91E+11,4921,Millenials
Thailand,THA,2008,male,25-34 years,757,5411804,13.99,2.91E+11,4921,Generation X
Thailand,THA,2008,male,35-54 years,1188,9562677,12.42,2.91E+11,4921,Boomers
Thailand,THA,2008,male,55-74 years,473,3802960,12.44,2.91E+11,4921,Silent
Thailand,THA,2008,male,75+ years,101,726812,13.9,2.91E+11,4921,Silent
Thailand,THA,2008,female,5-14 years,11,4409659,0.25,2.91E+11,4921,Generation Z
Thailand,THA,2008,female,15-24 years,97,4741877,2.05,2.91E+11,4921,Millenials
Thailand,THA,2008,female,25-34 years,143,5373526,2.66,2.91E+11,4921,Generation X
Thailand,THA,2008,female,35-54 years,398,10132362,3.93,2.91E+11,4921,Boomers
Thailand,THA,2008,female,55-74 years,173,4389154,3.94,2.91E+11,4921,Silent
Thailand,THA,2008,female,75+ years,50,1054269,4.74,2.91E+11,4921,Silent
Trinidad and Tobago,TTO,2008,male,5-14 years,1,90838,1.1,27870257894,22857,Generation Z
Trinidad and Tobago,TTO,2008,male,15-24 years,23,120707,19.05,27870257894,22857,Millenials
Trinidad and Tobago,TTO,2008,male,25-34 years,37,110954,33.35,27870257894,22857,Generation X
Trinidad and Tobago,TTO,2008,male,35-54 years,69,178781,38.59,27870257894,22857,Boomers
Trinidad and Tobago,TTO,2008,male,55-74 years,30,87254,34.38,27870257894,22857,Silent
Trinidad and Tobago,TTO,2008,male,75+ years,3,14157,21.19,27870257894,22857,Silent
Trinidad and Tobago,TTO,2008,female,5-14 years,0,88505,0,27870257894,22857,Generation Z
Trinidad and Tobago,TTO,2008,female,15-24 years,11,118363,9.29,27870257894,22857,Millenials
Trinidad and Tobago,TTO,2008,female,25-34 years,5,110394,4.53,27870257894,22857,Generation X
Trinidad and Tobago,TTO,2008,female,35-54 years,15,180705,8.3,27870257894,22857,Boomers
Trinidad and Tobago,TTO,2008,female,55-74 years,4,95285,4.2,27870257894,22857,Silent
Trinidad and Tobago,TTO,2008,female,75+ years,1,23393,4.27,27870257894,22857,Silent
Turkmenistan,TKM,2008,male,5-14 years,6,494360,1.21,19271523179,4368,Generation Z
Turkmenistan,TKM,2008,male,15-24 years,130,542946,23.94,19271523179,4368,Millenials
Turkmenistan,TKM,2008,male,25-34 years,94,399182,23.55,19271523179,4368,Generation X
Turkmenistan,TKM,2008,male,35-54 years,120,533999,22.47,19271523179,4368,Boomers
Turkmenistan,TKM,2008,male,55-74 years,18,163900,10.98,19271523179,4368,Silent
Turkmenistan,TKM,2008,male,75+ years,2,27996,7.14,19271523179,4368,Silent
Turkmenistan,TKM,2008,female,5-14 years,6,483074,1.24,19271523179,4368,Generation Z
Turkmenistan,TKM,2008,female,15-24 years,64,537815,11.9,19271523179,4368,Millenials
Turkmenistan,TKM,2008,female,25-34 years,26,403248,6.45,19271523179,4368,Generation X
Turkmenistan,TKM,2008,female,35-54 years,10,578059,1.73,19271523179,4368,Boomers
Turkmenistan,TKM,2008,female,55-74 years,6,196586,3.05,19271523179,4368,Silent
Turkmenistan,TKM,2008,female,75+ years,2,50970,3.92,19271523179,4368,Silent
Ukraine,UKR,2008,male,5-14 years,36,2188808,1.64,1.80E+11,4104,Generation Z
Ukraine,UKR,2008,male,15-24 years,856,3561320,24.04,1.80E+11,4104,Millenials
Ukraine,UKR,2008,male,25-34 years,1452,3466915,41.88,1.80E+11,4104,Generation X
Ukraine,UKR,2008,male,35-54 years,3027,6254054,48.4,1.80E+11,4104,Boomers
Ukraine,UKR,2008,male,55-74 years,1854,3810278,48.66,1.80E+11,4104,Silent
Ukraine,UKR,2008,male,75+ years,554,818086,67.72,1.80E+11,4104,Silent
Ukraine,UKR,2008,female,5-14 years,17,2078121,0.82,1.80E+11,4104,Generation Z
Ukraine,UKR,2008,female,15-24 years,118,3405168,3.47,1.80E+11,4104,Millenials
Ukraine,UKR,2008,female,25-34 years,182,3441323,5.29,1.80E+11,4104,Generation X
Ukraine,UKR,2008,female,35-54 years,528,7018040,7.52,1.80E+11,4104,Boomers
Ukraine,UKR,2008,female,55-74 years,483,5726858,8.43,1.80E+11,4104,Silent
Ukraine,UKR,2008,female,75+ years,347,2087152,16.63,1.80E+11,4104,Silent
United Arab Emirates,ARE,2008,male,5-14 years,0,314457,0,3.15E+11,48457,Generation Z
United Arab Emirates,ARE,2008,male,15-24 years,18,776831,2.32,3.15E+11,48457,Millenials
United Arab Emirates,ARE,2008,male,25-34 years,25,1856262,1.35,3.15E+11,48457,Generation X
United Arab Emirates,ARE,2008,male,35-54 years,36,1776139,2.03,3.15E+11,48457,Boomers
United Arab Emirates,ARE,2008,male,55-74 years,3,144591,2.07,3.15E+11,48457,Silent
United Arab Emirates,ARE,2008,male,75+ years,0,9542,0,3.15E+11,48457,Silent
United Arab Emirates,ARE,2008,female,5-14 years,0,300552,0,3.15E+11,48457,Generation Z
United Arab Emirates,ARE,2008,female,15-24 years,4,374233,1.07,3.15E+11,48457,Millenials
United Arab Emirates,ARE,2008,female,25-34 years,10,485856,2.06,3.15E+11,48457,Generation X
United Arab Emirates,ARE,2008,female,35-54 years,4,417902,0.96,3.15E+11,48457,Boomers
United Arab Emirates,ARE,2008,female,55-74 years,0,47552,0,3.15E+11,48457,Silent
United Arab Emirates,ARE,2008,female,75+ years,0,6441,0,3.15E+11,48457,Silent
United Kingdom,GBR,2008,male,5-14 years,6,3610494,0.17,2.89E+12,50111,Generation Z
United Kingdom,GBR,2008,male,15-24 years,323,4214828,7.66,2.89E+12,50111,Millenials
United Kingdom,GBR,2008,male,25-34 years,617,3984635,15.48,2.89E+12,50111,Generation X
United Kingdom,GBR,2008,male,35-54 years,1441,8559778,16.83,2.89E+12,50111,Boomers
United Kingdom,GBR,2008,male,55-74 years,692,6013042,11.51,2.89E+12,50111,Silent
United Kingdom,GBR,2008,male,75+ years,221,1873437,11.8,2.89E+12,50111,Silent
United Kingdom,GBR,2008,female,5-14 years,7,3443457,0.2,2.89E+12,50111,Generation Z
United Kingdom,GBR,2008,female,15-24 years,81,4000750,2.02,2.89E+12,50111,Millenials
United Kingdom,GBR,2008,female,25-34 years,156,3915840,3.98,2.89E+12,50111,Generation X
United Kingdom,GBR,2008,female,35-54 years,420,8751380,4.8,2.89E+12,50111,Boomers
United Kingdom,GBR,2008,female,55-74 years,207,6414224,3.23,2.89E+12,50111,Silent
United Kingdom,GBR,2008,female,75+ years,88,2901507,3.03,2.89E+12,50111,Silent
United States,USA,2008,male,5-14 years,154,21074651,0.73,1.47E+13,52128,Generation Z
United States,USA,2008,male,15-24 years,3560,22184611,16.05,1.47E+13,52128,Millenials
United States,USA,2008,male,25-34 years,4273,20007152,21.36,1.47E+13,52128,Generation X
United States,USA,2008,male,35-54 years,11371,43002471,26.44,1.47E+13,52128,Boomers
United States,USA,2008,male,55-74 years,6558,25698503,25.52,1.47E+13,52128,Silent
United States,USA,2008,male,75+ years,2531,7072366,35.79,1.47E+13,52128,Silent
United States,USA,2008,female,5-14 years,68,20113575,0.34,1.47E+13,52128,Generation Z
United States,USA,2008,female,15-24 years,738,21149435,3.49,1.47E+13,52128,Millenials
United States,USA,2008,female,25-34 years,1027,19812423,5.18,1.47E+13,52128,Generation X
United States,USA,2008,female,35-54 years,3619,42893858,8.44,1.47E+13,52128,Boomers
United States,USA,2008,female,55-74 years,1703,28307998,6.02,1.47E+13,52128,Silent
United States,USA,2008,female,75+ years,428,11038522,3.88,1.47E+13,52128,Silent
Uruguay,URY,2008,male,5-14 years,3,265857,1.13,30366213119,9793,Generation Z
Uruguay,URY,2008,male,15-24 years,57,257457,22.14,30366213119,9793,Millenials
Uruguay,URY,2008,male,25-34 years,64,240730,26.59,30366213119,9793,Generation X
Uruguay,URY,2008,male,35-54 years,131,397413,32.96,30366213119,9793,Boomers
Uruguay,URY,2008,male,55-74 years,103,250691,41.09,30366213119,9793,Silent
Uruguay,URY,2008,male,75+ years,53,76044,69.7,30366213119,9793,Silent
Uruguay,URY,2008,female,5-14 years,2,255625,0.78,30366213119,9793,Generation Z
Uruguay,URY,2008,female,15-24 years,11,249224,4.41,30366213119,9793,Millenials
Uruguay,URY,2008,female,25-34 years,10,239056,4.18,30366213119,9793,Generation X
Uruguay,URY,2008,female,35-54 years,39,420239,9.28,30366213119,9793,Boomers
Uruguay,URY,2008,female,55-74 years,34,304348,11.17,30366213119,9793,Silent
Uruguay,URY,2008,female,75+ years,16,144107,11.1,30366213119,9793,Silent
Albania,ALB,2009,male,5-14 years,0,253007,0,12044212904,4387,Generation Z
Albania,ALB,2009,male,15-24 years,0,283448,0,12044212904,4387,Millenials
Albania,ALB,2009,male,25-34 years,0,174955,0,12044212904,4387,Generation X
Albania,ALB,2009,male,35-54 years,0,374365,0,12044212904,4387,Boomers
Albania,ALB,2009,male,55-74 years,0,234570,0,12044212904,4387,Silent
Albania,ALB,2009,male,75+ years,0,47331,0,12044212904,4387,Silent
Albania,ALB,2009,female,5-14 years,0,236174,0,12044212904,4387,Generation Z
Albania,ALB,2009,female,15-24 years,0,270003,0,12044212904,4387,Millenials
Albania,ALB,2009,female,25-34 years,0,182712,0,12044212904,4387,Generation X
Albania,ALB,2009,female,35-54 years,0,394286,0,12044212904,4387,Boomers
Albania,ALB,2009,female,55-74 years,0,233302,0,12044212904,4387,Silent
Albania,ALB,2009,female,75+ years,0,61582,0,12044212904,4387,Silent
Antigua and Barbuda,ATG,2009,male,5-14 years,0,8599,0,1224253000,14335,Generation Z
Antigua and Barbuda,ATG,2009,male,15-24 years,0,7489,0,1224253000,14335,Millenials
Antigua and Barbuda,ATG,2009,male,25-34 years,0,6325,0,1224253000,14335,Generation X
Antigua and Barbuda,ATG,2009,male,35-54 years,0,12978,0,1224253000,14335,Boomers
Antigua and Barbuda,ATG,2009,male,55-74 years,0,4349,0,1224253000,14335,Silent
Antigua and Barbuda,ATG,2009,male,75+ years,0,1042,0,1224253000,14335,Silent
Antigua and Barbuda,ATG,2009,female,5-14 years,0,8514,0,1224253000,14335,Generation Z
Antigua and Barbuda,ATG,2009,female,15-24 years,0,8199,0,1224253000,14335,Millenials
Antigua and Barbuda,ATG,2009,female,25-34 years,0,6917,0,1224253000,14335,Generation X
Antigua and Barbuda,ATG,2009,female,35-54 years,0,14629,0,1224253000,14335,Boomers
Antigua and Barbuda,ATG,2009,female,55-74 years,0,4793,0,1224253000,14335,Silent
Antigua and Barbuda,ATG,2009,female,75+ years,0,1571,0,1224253000,14335,Silent
Argentina,ARG,2009,male,5-14 years,34,3553154,0.96,3.33E+11,8961,Generation Z
Argentina,ARG,2009,male,15-24 years,609,3436265,17.72,3.33E+11,8961,Millenials
Argentina,ARG,2009,male,25-34 years,504,3210244,15.7,3.33E+11,8961,Generation X
Argentina,ARG,2009,male,35-54 years,542,4566645,11.87,3.33E+11,8961,Boomers
Argentina,ARG,2009,male,55-74 years,434,2683502,16.17,3.33E+11,8961,Silent
Argentina,ARG,2009,male,75+ years,177,653486,27.09,3.33E+11,8961,Silent
Argentina,ARG,2009,female,5-14 years,28,3434884,0.82,3.33E+11,8961,Generation Z
Argentina,ARG,2009,female,15-24 years,164,3342385,4.91,3.33E+11,8961,Millenials
Argentina,ARG,2009,female,25-34 years,105,3189773,3.29,3.33E+11,8961,Generation X
Argentina,ARG,2009,female,35-54 years,150,4726814,3.17,3.33E+11,8961,Boomers
Argentina,ARG,2009,female,55-74 years,112,3148915,3.56,3.33E+11,8961,Silent
Argentina,ARG,2009,female,75+ years,25,1211934,2.06,3.33E+11,8961,Silent
Armenia,ARM,2009,male,5-14 years,0,195630,0,8647936748,3215,Generation Z
Armenia,ARM,2009,male,15-24 years,5,259772,1.92,8647936748,3215,Millenials
Armenia,ARM,2009,male,25-34 years,2,198646,1.01,8647936748,3215,Generation X
Armenia,ARM,2009,male,35-54 years,17,351694,4.83,8647936748,3215,Boomers
Armenia,ARM,2009,male,55-74 years,11,189632,5.8,8647936748,3215,Silent
Armenia,ARM,2009,male,75+ years,8,50759,15.76,8647936748,3215,Silent
Armenia,ARM,2009,female,5-14 years,0,172560,0,8647936748,3215,Generation Z
Armenia,ARM,2009,female,15-24 years,1,278535,0.36,8647936748,3215,Millenials
Armenia,ARM,2009,female,25-34 years,2,230582,0.87,8647936748,3215,Generation X
Armenia,ARM,2009,female,35-54 years,3,433390,0.69,8647936748,3215,Boomers
Armenia,ARM,2009,female,55-74 years,3,248767,1.21,8647936748,3215,Silent
Armenia,ARM,2009,female,75+ years,1,79728,1.25,8647936748,3215,Silent
Aruba,ABW,2009,male,5-14 years,0,7420,0,2498932961,26361,Generation Z
Aruba,ABW,2009,male,15-24 years,0,6380,0,2498932961,26361,Millenials
Aruba,ABW,2009,male,25-34 years,1,5729,17.46,2498932961,26361,Generation X
Aruba,ABW,2009,male,35-54 years,2,15734,12.71,2498932961,26361,Boomers
Aruba,ABW,2009,male,55-74 years,1,8291,12.06,2498932961,26361,Silent
Aruba,ABW,2009,male,75+ years,0,1387,0,2498932961,26361,Silent
Aruba,ABW,2009,female,5-14 years,0,7178,0,2498932961,26361,Generation Z
Aruba,ABW,2009,female,15-24 years,0,6152,0,2498932961,26361,Millenials
Aruba,ABW,2009,female,25-34 years,0,6646,0,2498932961,26361,Generation X
Aruba,ABW,2009,female,35-54 years,0,18003,0,2498932961,26361,Boomers
Aruba,ABW,2009,female,55-74 years,0,9744,0,2498932961,26361,Silent
Aruba,ABW,2009,female,75+ years,0,2131,0,2498932961,26361,Silent
Australia,AUS,2009,male,5-14 years,0,1417269,0,9.26E+11,45128,Generation Z
Australia,AUS,2009,male,15-24 years,210,1605456,13.08,9.26E+11,45128,Millenials
Australia,AUS,2009,male,25-34 years,336,1567118,21.44,9.26E+11,45128,Generation X
Australia,AUS,2009,male,35-54 years,755,3051649,24.74,9.26E+11,45128,Boomers
Australia,AUS,2009,male,55-74 years,349,1991883,17.52,9.26E+11,45128,Silent
Australia,AUS,2009,male,75+ years,135,566784,23.82,9.26E+11,45128,Silent
Australia,AUS,2009,female,5-14 years,3,1345910,0.22,9.26E+11,45128,Generation Z
Australia,AUS,2009,female,15-24 years,66,1506719,4.38,9.26E+11,45128,Millenials
