country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($),generation
Chile,CHL,1992,male,35-54 years,170,1435000,11.85,45964327559,3791,Boomers
Chile,CHL,1992,male,55-74 years,105,640000,16.41,45964327559,3791,Silent
Chile,CHL,1992,male,75+ years,25,118000,21.19,45964327559,3791,G.I. Generation
Chile,CHL,1992,female,5-14 years,3,1273000,0.24,45964327559,3791,Millenials
Chile,CHL,1992,female,15-24 years,29,1218000,2.38,45964327559,3791,Generation X
Chile,CHL,1992,female,25-34 years,25,1205000,2.07,45964327559,3791,Boomers
Chile,CHL,1992,female,35-54 years,27,1512000,1.79,45964327559,3791,Boomers
Chile,CHL,1992,female,55-74 years,12,769000,1.56,45964327559,3791,Silent
Chile,CHL,1992,female,75+ years,0,183000,0,45964327559,3791,G.I. Generation
Chile,CHL,1993,male,5-14 years,9,1334500,0.67,49297773130,4006,Millenials
Chile,CHL,1993,male,15-24 years,118,1237400,9.54,49297773130,4006,Generation X
Chile,CHL,1993,male,25-34 years,150,1213100,12.37,49297773130,4006,Boomers
Chile,CHL,1993,male,35-54 years,187,1509600,12.39,49297773130,4006,Boomers
Chile,CHL,1993,male,55-74 years,110,649000,16.95,49297773130,4006,Silent
Chile,CHL,1993,male,75+ years,50,119900,41.7,49297773130,4006,G.I. Generation
Chile,CHL,1993,female,5-14 years,3,1290200,0.23,49297773130,4006,Millenials
Chile,CHL,1993,female,15-24 years,26,1209600,2.15,49297773130,4006,Generation X
Chile,CHL,1993,female,25-34 years,24,1205200,1.99,49297773130,4006,Boomers
Chile,CHL,1993,female,35-54 years,45,1555600,2.89,49297773130,4006,Boomers
Chile,CHL,1993,female,55-74 years,18,782200,2.3,49297773130,4006,Silent
Chile,CHL,1993,female,75+ years,0,200100,0,49297773130,4006,G.I. Generation
Chile,CHL,1994,male,5-14 years,2,1359100,0.15,57008425296,4551,Millenials
Chile,CHL,1994,male,15-24 years,135,1235400,10.93,57008425296,4551,Generation X
Chile,CHL,1994,male,25-34 years,184,1224400,15.03,57008425296,4551,Boomers
Chile,CHL,1994,male,35-54 years,223,1564900,14.25,57008425296,4551,Boomers
Chile,CHL,1994,male,55-74 years,127,666400,19.06,57008425296,4551,Silent
Chile,CHL,1994,male,75+ years,33,123700,26.68,57008425296,4551,G.I. Generation
Chile,CHL,1994,female,5-14 years,4,1313500,0.3,57008425296,4551,Millenials
Chile,CHL,1994,female,15-24 years,18,1206800,1.49,57008425296,4551,Generation X
Chile,CHL,1994,female,25-34 years,26,1215800,2.14,57008425296,4551,Boomers
Chile,CHL,1994,female,35-54 years,30,1609700,1.86,57008425296,4551,Boomers
Chile,CHL,1994,female,55-74 years,16,799600,2,57008425296,4551,Silent
Chile,CHL,1994,female,75+ years,3,207300,1.45,57008425296,4551,G.I. Generation
Chile,CHL,1995,male,5-14 years,10,1390311,0.72,73447063319,5695,Millenials
Chile,CHL,1995,male,15-24 years,149,1250060,11.92,73447063319,5695,Generation X
Chile,CHL,1995,male,25-34 years,191,1229397,15.54,73447063319,5695,Generation X
Chile,CHL,1995,male,35-54 years,271,1658149,16.34,73447063319,5695,Boomers
Chile,CHL,1995,male,55-74 years,144,688457,20.92,73447063319,5695,Silent
Chile,CHL,1995,male,75+ years,42,133512,31.46,73447063319,5695,G.I. Generation
Chile,CHL,1995,female,5-14 years,4,1343983,0.3,73447063319,5695,Millenials
Chile,CHL,1995,female,15-24 years,32,1219884,2.62,73447063319,5695,Generation X
Chile,CHL,1995,female,25-34 years,20,1218604,1.64,73447063319,5695,Generation X
Chile,CHL,1995,female,35-54 years,35,1697961,2.06,73447063319,5695,Boomers
Chile,CHL,1995,female,55-74 years,27,835569,3.23,73447063319,5695,Silent
Chile,CHL,1995,female,75+ years,5,231756,2.16,73447063319,5695,G.I. Generation
Colombia,COL,1986,male,5-14 years,10,3517300,0.28,34942489684,1366,Generation X
Colombia,COL,1986,male,15-24 years,260,3258100,7.98,34942489684,1366,Generation X
Colombia,COL,1986,male,25-34 years,189,2373200,7.96,34942489684,1366,Boomers
Colombia,COL,1986,male,35-54 years,187,2503200,7.47,34942489684,1366,Silent
Colombia,COL,1986,male,55-74 years,81,1036800,7.81,34942489684,1366,G.I. Generation
Colombia,COL,1986,male,75+ years,13,126000,10.32,34942489684,1366,G.I. Generation
Colombia,COL,1986,female,5-14 years,10,3431600,0.29,34942489684,1366,Generation X
Colombia,COL,1986,female,15-24 years,121,3207600,3.77,34942489684,1366,Generation X
Colombia,COL,1986,female,25-34 years,48,2324500,2.06,34942489684,1366,Boomers
Colombia,COL,1986,female,35-54 years,26,2454600,1.06,34942489684,1366,Silent
Colombia,COL,1986,female,55-74 years,13,1175000,1.11,34942489684,1366,G.I. Generation
Colombia,COL,1986,female,75+ years,0,177700,0,34942489684,1366,G.I. Generation
Colombia,COL,1987,male,5-14 years,16,3924075,0.41,36373307085,1299,Generation X
Colombia,COL,1987,male,15-24 years,301,3533143,8.52,36373307085,1299,Generation X
Colombia,COL,1987,male,25-34 years,192,2615813,7.34,36373307085,1299,Boomers
Colombia,COL,1987,male,35-54 years,147,2567656,5.73,36373307085,1299,Silent
Colombia,COL,1987,male,55-74 years,86,1044703,8.23,36373307085,1299,G.I. Generation
Colombia,COL,1987,male,75+ years,14,183612,7.62,36373307085,1299,G.I. Generation
Colombia,COL,1987,female,5-14 years,9,3796166,0.24,36373307085,1299,Generation X
Colombia,COL,1987,female,15-24 years,118,3468807,3.4,36373307085,1299,Generation X
Colombia,COL,1987,female,25-34 years,29,2651735,1.09,36373307085,1299,Boomers
Colombia,COL,1987,female,35-54 years,27,2755678,0.98,36373307085,1299,Silent
Colombia,COL,1987,female,55-74 years,10,1210423,0.83,36373307085,1299,G.I. Generation
Colombia,COL,1987,female,75+ years,2,257621,0.78,36373307085,1299,G.I. Generation
Colombia,COL,1988,male,5-14 years,14,3998496,0.35,39212550050,1369,Generation X
Colombia,COL,1988,male,15-24 years,243,3543715,6.86,39212550050,1369,Generation X
Colombia,COL,1988,male,25-34 years,214,2696739,7.94,39212550050,1369,Boomers
Colombia,COL,1988,male,35-54 years,160,2682795,5.96,39212550050,1369,Silent
Colombia,COL,1988,male,55-74 years,83,1069673,7.76,39212550050,1369,G.I. Generation
Colombia,COL,1988,male,75+ years,27,190910,14.14,39212550050,1369,G.I. Generation
Colombia,COL,1988,female,5-14 years,9,3865587,0.23,39212550050,1369,Generation X
Colombia,COL,1988,female,15-24 years,85,3480840,2.44,39212550050,1369,Generation X
Colombia,COL,1988,female,25-34 years,41,2734383,1.5,39212550050,1369,Boomers
Colombia,COL,1988,female,35-54 years,26,2877134,0.9,39212550050,1369,Silent
Colombia,COL,1988,female,55-74 years,4,1240926,0.32,39212550050,1369,G.I. Generation
Colombia,COL,1988,female,75+ years,6,268303,2.24,39212550050,1369,G.I. Generation
Colombia,COL,1989,male,5-14 years,12,4069855,0.29,39540080200,1350,Generation X
Colombia,COL,1989,male,15-24 years,191,3551741,5.38,39540080200,1350,Generation X
Colombia,COL,1989,male,25-34 years,194,2777676,6.98,39540080200,1350,Boomers
Colombia,COL,1989,male,35-54 years,152,2802188,5.42,39540080200,1350,Silent
Colombia,COL,1989,male,55-74 years,87,1096341,7.94,39540080200,1350,G.I. Generation
Colombia,COL,1989,male,75+ years,17,197086,8.63,39540080200,1350,G.I. Generation
Colombia,COL,1989,female,5-14 years,13,3932480,0.33,39540080200,1350,Generation X
Colombia,COL,1989,female,15-24 years,78,3489146,2.24,39540080200,1350,Generation X
Colombia,COL,1989,female,25-34 years,45,2817903,1.6,39540080200,1350,Boomers
Colombia,COL,1989,female,35-54 years,34,3003700,1.13,39540080200,1350,Silent
Colombia,COL,1989,female,55-74 years,4,1273639,0.31,39540080200,1350,G.I. Generation
Colombia,COL,1989,female,75+ years,4,278074,1.44,39540080200,1350,G.I. Generation
Colombia,COL,1990,male,5-14 years,12,4132729,0.29,40274204595,1346,Generation X
Colombia,COL,1990,male,15-24 years,220,3562908,6.17,40274204595,1346,Generation X
Colombia,COL,1990,male,25-34 years,174,2859281,6.09,40274204595,1346,Boomers
Colombia,COL,1990,male,35-54 years,153,2924679,5.23,40274204595,1346,Silent
Colombia,COL,1990,male,55-74 years,85,1124943,7.56,40274204595,1346,G.I. Generation
Colombia,COL,1990,male,75+ years,21,202048,10.39,40274204595,1346,G.I. Generation
Colombia,COL,1990,female,5-14 years,7,3991984,0.18,40274204595,1346,Generation X
Colombia,COL,1990,female,15-24 years,95,3499435,2.71,40274204595,1346,Generation X
Colombia,COL,1990,female,25-34 years,41,2902786,1.41,40274204595,1346,Boomers
Colombia,COL,1990,female,35-54 years,40,3134518,1.28,40274204595,1346,Silent
Colombia,COL,1990,female,55-74 years,14,1308768,1.07,40274204595,1346,G.I. Generation
Colombia,COL,1990,female,75+ years,3,286894,1.05,40274204595,1346,G.I. Generation
Colombia,COL,1991,male,5-14 years,24,4191827,0.57,41239551378,1348,Millenials
Colombia,COL,1991,male,15-24 years,280,3569610,7.84,41239551378,1348,Generation X
Colombia,COL,1991,male,25-34 years,216,2944422,7.34,41239551378,1348,Boomers
Colombia,COL,1991,male,35-54 years,175,3053490,5.73,41239551378,1348,Boomers
Colombia,COL,1991,male,55-74 years,89,1152018,7.73,41239551378,1348,Silent
Colombia,COL,1991,male,75+ years,14,210787,6.64,41239551378,1348,G.I. Generation
Colombia,COL,1991,female,5-14 years,9,4047531,0.22,41239551378,1348,Millenials
Colombia,COL,1991,female,15-24 years,100,3511813,2.85,41239551378,1348,Generation X
Colombia,COL,1991,female,25-34 years,54,2991721,1.8,41239551378,1348,Boomers
Colombia,COL,1991,female,35-54 years,36,3271390,1.1,41239551378,1348,Boomers
Colombia,COL,1991,female,55-74 years,10,1341052,0.75,41239551378,1348,Silent
Colombia,COL,1991,female,75+ years,3,298517,1,41239551378,1348,G.I. Generation
Colombia,COL,1992,male,5-14 years,17,3917400,0.43,49279585355,1664,Millenials
Colombia,COL,1992,male,15-24 years,274,3373400,8.12,49279585355,1664,Generation X
Colombia,COL,1992,male,25-34 years,251,2922400,8.59,49279585355,1664,Boomers
Colombia,COL,1992,male,35-54 years,180,3058800,5.88,49279585355,1664,Boomers
Colombia,COL,1992,male,55-74 years,108,1154900,9.35,49279585355,1664,Silent
Colombia,COL,1992,male,75+ years,20,215800,9.27,49279585355,1664,G.I. Generation
Colombia,COL,1992,female,5-14 years,17,3786400,0.45,49279585355,1664,Millenials
Colombia,COL,1992,female,15-24 years,111,3331300,3.33,49279585355,1664,Generation X
Colombia,COL,1992,female,25-34 years,53,2997700,1.77,49279585355,1664,Boomers
Colombia,COL,1992,female,35-54 years,48,3267600,1.47,49279585355,1664,Boomers
Colombia,COL,1992,female,55-74 years,6,1315300,0.46,49279585355,1664,Silent
Colombia,COL,1992,female,75+ years,1,274400,0.36,49279585355,1664,G.I. Generation
Colombia,COL,1993,male,5-14 years,21,3965600,0.53,55802538219,1845,Millenials
Colombia,COL,1993,male,15-24 years,279,3377300,8.26,55802538219,1845,Generation X
Colombia,COL,1993,male,25-34 years,226,3015600,7.49,55802538219,1845,Boomers
Colombia,COL,1993,male,35-54 years,215,3186600,6.75,55802538219,1845,Boomers
Colombia,COL,1993,male,55-74 years,108,1184100,9.12,55802538219,1845,Silent
Colombia,COL,1993,male,75+ years,22,222900,9.87,55802538219,1845,G.I. Generation
Colombia,COL,1993,female,5-14 years,8,3830500,0.21,55802538219,1845,Millenials
Colombia,COL,1993,female,15-24 years,101,3332600,3.03,55802538219,1845,Generation X
Colombia,COL,1993,female,25-34 years,53,3088400,1.72,55802538219,1845,Boomers
Colombia,COL,1993,female,35-54 years,36,3406300,1.06,55802538219,1845,Boomers
Colombia,COL,1993,female,55-74 years,16,1348500,1.19,55802538219,1845,Silent
Colombia,COL,1993,female,75+ years,0,283800,0,55802538219,1845,G.I. Generation
Colombia,COL,1994,male,5-14 years,13,4013700,0.32,81703500846,2646,Millenials
Colombia,COL,1994,male,15-24 years,313,3391100,9.23,81703500846,2646,Generation X
Colombia,COL,1994,male,25-34 years,247,3094400,7.98,81703500846,2646,Boomers
Colombia,COL,1994,male,35-54 years,216,3320000,6.51,81703500846,2646,Boomers
Colombia,COL,1994,male,55-74 years,110,1214600,9.06,81703500846,2646,Silent
Colombia,COL,1994,male,75+ years,31,230500,13.45,81703500846,2646,G.I. Generation
Colombia,COL,1994,female,5-14 years,14,3874700,0.36,81703500846,2646,Millenials
Colombia,COL,1994,female,15-24 years,130,3343400,3.89,81703500846,2646,Generation X
Colombia,COL,1994,female,25-34 years,59,3164600,1.86,81703500846,2646,Boomers
Colombia,COL,1994,female,35-54 years,44,3551000,1.24,81703500846,2646,Boomers
Colombia,COL,1994,female,55-74 years,19,1382700,1.37,81703500846,2646,Silent
Colombia,COL,1994,female,75+ years,2,293900,0.68,81703500846,2646,G.I. Generation
Colombia,COL,1995,male,5-14 years,15,4330243,0.35,92507279383,2796,Millenials
Colombia,COL,1995,male,15-24 years,271,3657416,7.41,92507279383,2796,Generation X
Colombia,COL,1995,male,25-34 years,253,3221761,7.85,92507279383,2796,Generation X
Colombia,COL,1995,male,35-54 years,213,3599535,5.92,92507279383,2796,Boomers
Colombia,COL,1995,male,55-74 years,110,1280826,8.59,92507279383,2796,Silent
Colombia,COL,1995,male,75+ years,27,237128,11.39,92507279383,2796,G.I. Generation
Colombia,COL,1995,female,5-14 years,10,4171126,0.24,92507279383,2796,Millenials
Colombia,COL,1995,female,15-24 years,116,3602418,3.22,92507279383,2796,Generation X
Colombia,COL,1995,female,25-34 years,55,3296038,1.67,92507279383,2796,Generation X
Colombia,COL,1995,female,35-54 years,63,3860918,1.63,92507279383,2796,Boomers
Colombia,COL,1995,female,55-74 years,16,1495950,1.07,92507279383,2796,Silent
Colombia,COL,1995,female,75+ years,1,337540,0.3,92507279383,2796,G.I. Generation
Costa Rica,CRI,1986,male,5-14 years,1,308400,0.32,5477895475,2389,Generation X
Costa Rica,CRI,1986,male,15-24 years,20,293100,6.82,5477895475,2389,Generation X
Costa Rica,CRI,1986,male,25-34 years,26,224600,11.58,5477895475,2389,Boomers
Costa Rica,CRI,1986,male,35-54 years,48,223500,21.48,5477895475,2389,Silent
Costa Rica,CRI,1986,male,55-74 years,20,93300,21.44,5477895475,2389,G.I. Generation
Costa Rica,CRI,1986,male,75+ years,3,13300,22.56,5477895475,2389,G.I. Generation
Costa Rica,CRI,1986,female,5-14 years,1,296100,0.34,5477895475,2389,Generation X
Costa Rica,CRI,1986,female,15-24 years,7,281700,2.48,5477895475,2389,Generation X
Costa Rica,CRI,1986,female,25-34 years,2,219400,0.91,5477895475,2389,Boomers
Costa Rica,CRI,1986,female,35-54 years,2,221500,0.9,5477895475,2389,Silent
Costa Rica,CRI,1986,female,55-74 years,1,99500,1.01,5477895475,2389,G.I. Generation
Costa Rica,CRI,1986,female,75+ years,0,18500,0,5477895475,2389,G.I. Generation
Costa Rica,CRI,1987,male,5-14 years,0,322900,0,5841132962,2433,Generation X
Costa Rica,CRI,1987,male,15-24 years,22,306700,7.17,5841132962,2433,Generation X
Costa Rica,CRI,1987,male,25-34 years,29,235100,12.34,5841132962,2433,Boomers
Costa Rica,CRI,1987,male,35-54 years,34,234100,14.52,5841132962,2433,Silent
Costa Rica,CRI,1987,male,55-74 years,7,97700,7.16,5841132962,2433,G.I. Generation
Costa Rica,CRI,1987,male,75+ years,5,14000,35.71,5841132962,2433,G.I. Generation
Costa Rica,CRI,1987,female,5-14 years,2,310000,0.65,5841132962,2433,Generation X
Costa Rica,CRI,1987,female,15-24 years,7,295000,2.37,5841132962,2433,Generation X
Costa Rica,CRI,1987,female,25-34 years,8,229800,3.48,5841132962,2433,Boomers
Costa Rica,CRI,1987,female,35-54 years,5,231900,2.16,5841132962,2433,Silent
Costa Rica,CRI,1987,female,55-74 years,0,104200,0,5841132962,2433,G.I. Generation
Costa Rica,CRI,1987,female,75+ years,0,19300,0,5841132962,2433,G.I. Generation
Costa Rica,CRI,1988,male,5-14 years,0,331600,0,6063759371,2460,Generation X
Costa Rica,CRI,1988,male,15-24 years,22,315000,6.98,6063759371,2460,Generation X
Costa Rica,CRI,1988,male,25-34 years,32,241400,13.26,6063759371,2460,Boomers
Costa Rica,CRI,1988,male,35-54 years,49,240300,20.39,6063759371,2460,Silent
Costa Rica,CRI,1988,male,55-74 years,14,100400,13.94,6063759371,2460,G.I. Generation
Costa Rica,CRI,1988,male,75+ years,4,14300,27.97,6063759371,2460,G.I. Generation
Costa Rica,CRI,1988,female,5-14 years,0,318500,0,6063759371,2460,Generation X
Costa Rica,CRI,1988,female,15-24 years,8,302900,2.64,6063759371,2460,Generation X
Costa Rica,CRI,1988,female,25-34 years,6,235900,2.54,6063759371,2460,Boomers
Costa Rica,CRI,1988,female,35-54 years,3,238000,1.26,6063759371,2460,Silent
Costa Rica,CRI,1988,female,55-74 years,0,107000,0,6063759371,2460,G.I. Generation
Costa Rica,CRI,1988,female,75+ years,0,19900,0,6063759371,2460,G.I. Generation
Costa Rica,CRI,1989,male,5-14 years,2,349000,0.57,6866402028,2686,Generation X
Costa Rica,CRI,1989,male,15-24 years,23,293000,7.85,6866402028,2686,Generation X
Costa Rica,CRI,1989,male,25-34 years,50,259000,19.31,6866402028,2686,Boomers
Costa Rica,CRI,1989,male,35-54 years,40,264000,15.15,6866402028,2686,Silent
Costa Rica,CRI,1989,male,55-74 years,19,109000,17.43,6866402028,2686,G.I. Generation
Costa Rica,CRI,1989,male,75+ years,2,16000,12.5,6866402028,2686,G.I. Generation
Costa Rica,CRI,1989,female,5-14 years,2,334000,0.6,6866402028,2686,Generation X
Costa Rica,CRI,1989,female,15-24 years,12,282000,4.26,6866402028,2686,Generation X
Costa Rica,CRI,1989,female,25-34 years,7,251000,2.79,6866402028,2686,Boomers
Costa Rica,CRI,1989,female,35-54 years,9,262000,3.44,6866402028,2686,Silent
Costa Rica,CRI,1989,female,55-74 years,1,115000,0.87,6866402028,2686,G.I. Generation
Costa Rica,CRI,1989,female,75+ years,0,22000,0,6866402028,2686,G.I. Generation
Costa Rica,CRI,1990,male,5-14 years,4,358000,1.12,7403457319,2817,Generation X
Costa Rica,CRI,1990,male,15-24 years,35,294000,11.9,7403457319,2817,Generation X
Costa Rica,CRI,1990,male,25-34 years,31,267000,11.61,7403457319,2817,Boomers
Costa Rica,CRI,1990,male,35-54 years,49,276000,17.75,7403457319,2817,Silent
Costa Rica,CRI,1990,male,55-74 years,15,113000,13.27,7403457319,2817,G.I. Generation
Costa Rica,CRI,1990,male,75+ years,5,19000,26.32,7403457319,2817,G.I. Generation
Costa Rica,CRI,1990,female,5-14 years,1,343000,0.29,7403457319,2817,Generation X
Costa Rica,CRI,1990,female,15-24 years,5,283000,1.77,7403457319,2817,Generation X
Costa Rica,CRI,1990,female,25-34 years,3,259000,1.16,7403457319,2817,Boomers
Costa Rica,CRI,1990,female,35-54 years,6,273000,2.2,7403457319,2817,Silent
Costa Rica,CRI,1990,female,55-74 years,2,119000,1.68,7403457319,2817,G.I. Generation
Costa Rica,CRI,1990,female,75+ years,1,23800,4.2,7403457319,2817,G.I. Generation
Costa Rica,CRI,1991,male,5-14 years,1,367000,0.27,7168999428,2651,Millenials
Costa Rica,CRI,1991,male,15-24 years,15,298000,5.03,7168999428,2651,Generation X
Costa Rica,CRI,1991,male,25-34 years,31,274000,11.31,7168999428,2651,Boomers
Costa Rica,CRI,1991,male,35-54 years,41,289000,14.19,7168999428,2651,Boomers
Costa Rica,CRI,1991,male,55-74 years,16,117000,13.68,7168999428,2651,Silent
Costa Rica,CRI,1991,male,75+ years,2,19000,10.53,7168999428,2651,G.I. Generation
Costa Rica,CRI,1991,female,5-14 years,0,351000,0,7168999428,2651,Millenials
Costa Rica,CRI,1991,female,15-24 years,10,286000,3.5,7168999428,2651,Generation X
Costa Rica,CRI,1991,female,25-34 years,3,267000,1.12,7168999428,2651,Boomers
Costa Rica,CRI,1991,female,35-54 years,6,287000,2.09,7168999428,2651,Boomers
Costa Rica,CRI,1991,female,55-74 years,0,124000,0,7168999428,2651,Silent
Costa Rica,CRI,1991,female,75+ years,0,25000,0,7168999428,2651,G.I. Generation
Costa Rica,CRI,1992,male,5-14 years,2,375600,0.53,8528593084,3070,Millenials
Costa Rica,CRI,1992,male,15-24 years,28,301000,9.3,8528593084,3070,Generation X
Costa Rica,CRI,1992,male,25-34 years,30,280800,10.68,8528593084,3070,Boomers
Costa Rica,CRI,1992,male,35-54 years,48,303600,15.81,8528593084,3070,Boomers
Costa Rica,CRI,1992,male,55-74 years,15,121500,12.35,8528593084,3070,Silent
Costa Rica,CRI,1992,male,75+ years,3,20200,14.85,8528593084,3070,G.I. Generation
Costa Rica,CRI,1992,female,5-14 years,0,359200,0,8528593084,3070,Millenials
Costa Rica,CRI,1992,female,15-24 years,5,288800,1.73,8528593084,3070,Generation X
Costa Rica,CRI,1992,female,25-34 years,12,272500,4.4,8528593084,3070,Boomers
Costa Rica,CRI,1992,female,35-54 years,4,300600,1.33,8528593084,3070,Boomers
Costa Rica,CRI,1992,female,55-74 years,2,128100,1.56,8528593084,3070,Silent
Costa Rica,CRI,1992,female,75+ years,0,26500,0,8528593084,3070,G.I. Generation
Costa Rica,CRI,1993,male,5-14 years,0,383400,0,9537297507,3342,Millenials
Costa Rica,CRI,1993,male,15-24 years,26,305800,8.5,9537297507,3342,Generation X
Costa Rica,CRI,1993,male,25-34 years,38,286500,13.26,9537297507,3342,Boomers
Costa Rica,CRI,1993,male,35-54 years,47,318500,14.76,9537297507,3342,Boomers
Costa Rica,CRI,1993,male,55-74 years,18,125600,14.33,9537297507,3342,Silent
Costa Rica,CRI,1993,male,75+ years,8,21300,37.56,9537297507,3342,G.I. Generation
Costa Rica,CRI,1993,female,5-14 years,0,366500,0,9537297507,3342,Millenials
Costa Rica,CRI,1993,female,15-24 years,6,293100,2.05,9537297507,3342,Generation X
Costa Rica,CRI,1993,female,25-34 years,9,277700,3.24,9537297507,3342,Boomers
Costa Rica,CRI,1993,female,35-54 years,9,315100,2.86,9537297507,3342,Boomers
Costa Rica,CRI,1993,female,55-74 years,3,132400,2.27,9537297507,3342,Silent
Costa Rica,CRI,1993,female,75+ years,0,27800,0,9537297507,3342,G.I. Generation
Costa Rica,CRI,1994,male,5-14 years,3,390600,0.77,10432619390,3562,Millenials
Costa Rica,CRI,1994,male,15-24 years,30,311600,9.63,10432619390,3562,Generation X
Costa Rica,CRI,1994,male,25-34 years,36,290800,12.38,10432619390,3562,Boomers
Costa Rica,CRI,1994,male,35-54 years,44,333900,13.18,10432619390,3562,Boomers
Costa Rica,CRI,1994,male,55-74 years,15,129900,11.55,10432619390,3562,Silent
Costa Rica,CRI,1994,male,75+ years,5,22300,22.42,10432619390,3562,G.I. Generation
Costa Rica,CRI,1994,female,5-14 years,0,373400,0,10432619390,3562,Millenials
Costa Rica,CRI,1994,female,15-24 years,10,298600,3.35,10432619390,3562,Generation X
Costa Rica,CRI,1994,female,25-34 years,9,281600,3.2,10432619390,3562,Boomers
Costa Rica,CRI,1994,female,35-54 years,7,330200,2.12,10432619390,3562,Boomers
Costa Rica,CRI,1994,female,55-74 years,3,137000,2.19,10432619390,3562,Silent
Costa Rica,CRI,1994,female,75+ years,0,29200,0,10432619390,3562,G.I. Generation
Costa Rica,CRI,1995,male,5-14 years,5,414500,1.21,11513472694,3672,Millenials
Costa Rica,CRI,1995,male,15-24 years,40,339200,11.79,11513472694,3672,Generation X
Costa Rica,CRI,1995,male,25-34 years,45,306500,14.68,11513472694,3672,Generation X
Costa Rica,CRI,1995,male,35-54 years,62,362400,17.11,11513472694,3672,Boomers
Costa Rica,CRI,1995,male,55-74 years,19,140300,13.54,11513472694,3672,Silent
Costa Rica,CRI,1995,male,75+ years,2,23800,8.4,11513472694,3672,G.I. Generation
Costa Rica,CRI,1995,female,5-14 years,1,395000,0.25,11513472694,3672,Millenials
Costa Rica,CRI,1995,female,15-24 years,13,322600,4.03,11513472694,3672,Generation X
Costa Rica,CRI,1995,female,25-34 years,7,296100,2.36,11513472694,3672,Generation X
Costa Rica,CRI,1995,female,35-54 years,11,357400,3.08,11513472694,3672,Boomers
Costa Rica,CRI,1995,female,55-74 years,4,146500,2.73,11513472694,3672,Silent
Costa Rica,CRI,1995,female,75+ years,0,30900,0,11513472694,3672,G.I. Generation
Croatia,HRV,1995,male,5-14 years,6,328700,1.83,22387561845,4978,Millenials
Croatia,HRV,1995,male,15-24 years,73,334000,21.86,22387561845,4978,Generation X
Croatia,HRV,1995,male,25-34 years,89,356100,24.99,22387561845,4978,Generation X
Croatia,HRV,1995,male,35-54 years,226,659600,34.26,22387561845,4978,Boomers
Croatia,HRV,1995,male,55-74 years,216,418200,51.65,22387561845,4978,Silent
Croatia,HRV,1995,male,75+ years,77,73500,104.76,22387561845,4978,G.I. Generation
Croatia,HRV,1995,female,5-14 years,1,313800,0.32,22387561845,4978,Millenials
Croatia,HRV,1995,female,15-24 years,17,322000,5.28,22387561845,4978,Generation X
Croatia,HRV,1995,female,25-34 years,21,349900,6,22387561845,4978,Generation X
Croatia,HRV,1995,female,35-54 years,65,649700,10,22387561845,4978,Boomers
Croatia,HRV,1995,female,55-74 years,99,544100,18.2,22387561845,4978,Silent
Croatia,HRV,1995,female,75+ years,39,147800,26.39,22387561845,4978,G.I. Generation
Cuba,CUB,1992,male,5-14 years,5,802100,0.62,22085858243,2227,Millenials
Cuba,CUB,1992,male,15-24 years,164,1085500,15.11,22085858243,2227,Generation X
Cuba,CUB,1992,male,25-34 years,214,995700,21.49,22085858243,2227,Boomers
Cuba,CUB,1992,male,35-54 years,376,1246800,30.16,22085858243,2227,Boomers
Cuba,CUB,1992,male,55-74 years,347,652400,53.19,22085858243,2227,Silent
Cuba,CUB,1992,male,75+ years,227,188700,120.3,22085858243,2227,G.I. Generation
Cuba,CUB,1992,female,5-14 years,16,765100,2.09,22085858243,2227,Millenials
Cuba,CUB,1992,female,15-24 years,231,1040500,22.2,22085858243,2227,Generation X
Cuba,CUB,1992,female,25-34 years,183,989700,18.49,22085858243,2227,Boomers
Cuba,CUB,1992,female,35-54 years,256,1278000,20.03,22085858243,2227,Boomers
Cuba,CUB,1992,female,55-74 years,210,669000,31.39,22085858243,2227,Silent
Cuba,CUB,1992,female,75+ years,70,202100,34.64,22085858243,2227,G.I. Generation
Cuba,CUB,1993,male,5-14 years,3,817000,0.37,22367254865,2236,Millenials
Cuba,CUB,1993,male,15-24 years,152,1039900,14.62,22367254865,2236,Generation X
Cuba,CUB,1993,male,25-34 years,245,1042700,23.5,22367254865,2236,Boomers
Cuba,CUB,1993,male,35-54 years,371,1255300,29.55,22367254865,2236,Boomers
Cuba,CUB,1993,male,55-74 years,382,666000,57.36,22367254865,2236,Silent
Cuba,CUB,1993,male,75+ years,257,192900,133.23,22367254865,2236,G.I. Generation
Cuba,CUB,1993,female,5-14 years,7,779200,0.9,22367254865,2236,Millenials
Cuba,CUB,1993,female,15-24 years,178,997100,17.85,22367254865,2236,Generation X
Cuba,CUB,1993,female,25-34 years,179,1030700,17.37,22367254865,2236,Boomers
Cuba,CUB,1993,female,35-54 years,254,1289600,19.7,22367254865,2236,Boomers
Cuba,CUB,1993,female,55-74 years,262,685000,38.25,22367254865,2236,Silent
Cuba,CUB,1993,female,75+ years,84,208800,40.23,22367254865,2236,G.I. Generation
Cuba,CUB,1994,male,5-14 years,1,833200,0.12,28448326757,2820,Millenials
Cuba,CUB,1994,male,15-24 years,142,991900,14.32,28448326757,2820,Generation X
Cuba,CUB,1994,male,25-34 years,252,1083200,23.26,28448326757,2820,Boomers
Cuba,CUB,1994,male,35-54 years,399,1269100,31.44,28448326757,2820,Boomers
