country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($)
Lithuania,LTU,2004,male,35-54 years,491,457735,107.27,22649930576,7028
Lithuania,LTU,2004,male,55-74 years,271,272871,99.31,22649930576,7028
Lithuania,LTU,2004,male,75+ years,48,60017,79.98,22649930576,7028
Lithuania,LTU,2004,female,5-14 years,1,210788,0.47,22649930576,7028
Lithuania,LTU,2004,female,15-24 years,19,245226,7.75,22649930576,7028
Lithuania,LTU,2004,female,25-34 years,24,231241,10.38,22649930576,7028
Lithuania,LTU,2004,female,35-54 years,98,496461,19.74,22649930576,7028
Lithuania,LTU,2004,female,55-74 years,73,395331,18.47,22649930576,7028
Lithuania,LTU,2004,female,75+ years,41,150000,27.33,22649930576,7028
Lithuania,LTU,2005,male,5-14 years,2,211022,0.95,26125575942,8229
Lithuania,LTU,2005,male,15-24 years,100,249053,40.15,26125575942,8229
Lithuania,LTU,2005,male,25-34 years,172,221170,77.77,26125575942,8229
Lithuania,LTU,2005,male,35-54 years,469,453800,103.35,26125575942,8229
Lithuania,LTU,2005,male,55-74 years,289,271641,106.39,26125575942,8229
Lithuania,LTU,2005,male,75+ years,52,62849,82.74,26125575942,8229
Lithuania,LTU,2005,female,5-14 years,1,200467,0.5,26125575942,8229
Lithuania,LTU,2005,female,15-24 years,11,240386,4.58,26125575942,8229
Lithuania,LTU,2005,female,25-34 years,19,223982,8.48,26125575942,8229
Lithuania,LTU,2005,female,35-54 years,84,492082,17.07,26125575942,8229
Lithuania,LTU,2005,female,55-74 years,86,393282,21.87,26125575942,8229
Lithuania,LTU,2005,female,75+ years,34,154994,21.94,26125575942,8229
Luxembourg,LUX,1996,male,5-14 years,0,25200,0,21776609772,56169
Luxembourg,LUX,1996,male,15-24 years,3,24400,12.3,21776609772,56169
Luxembourg,LUX,1996,male,25-34 years,5,35400,14.12,21776609772,56169
Luxembourg,LUX,1996,male,35-54 years,22,61000,36.07,21776609772,56169
Luxembourg,LUX,1996,male,55-74 years,18,36000,50,21776609772,56169
Luxembourg,LUX,1996,male,75+ years,5,7600,65.79,21776609772,56169
Luxembourg,LUX,1996,female,5-14 years,0,23900,0,21776609772,56169
Luxembourg,LUX,1996,female,15-24 years,2,23800,8.4,21776609772,56169
Luxembourg,LUX,1996,female,25-34 years,2,34300,5.83,21776609772,56169
Luxembourg,LUX,1996,female,35-54 years,10,58100,17.21,21776609772,56169
Luxembourg,LUX,1996,female,55-74 years,3,41800,7.18,21776609772,56169
Luxembourg,LUX,1996,female,75+ years,2,16200,12.35,21776609772,56169
Luxembourg,LUX,1997,male,5-14 years,0,25600,0,19731912494,50260
Luxembourg,LUX,1997,male,15-24 years,7,24400,28.69,19731912494,50260
Luxembourg,LUX,1997,male,25-34 years,7,35500,19.72,19731912494,50260
Luxembourg,LUX,1997,male,35-54 years,23,62500,36.8,19731912494,50260
Luxembourg,LUX,1997,male,55-74 years,13,36500,35.62,19731912494,50260
Luxembourg,LUX,1997,male,75+ years,10,7600,131.58,19731912494,50260
Luxembourg,LUX,1997,female,5-14 years,0,24500,0,19731912494,50260
Luxembourg,LUX,1997,female,15-24 years,1,23600,4.24,19731912494,50260
Luxembourg,LUX,1997,female,25-34 years,6,34400,17.44,19731912494,50260
Luxembourg,LUX,1997,female,35-54 years,5,59500,8.4,19731912494,50260
Luxembourg,LUX,1997,female,55-74 years,8,42000,19.05,19731912494,50260
Luxembourg,LUX,1997,female,75+ years,1,16500,6.06,19731912494,50260
Luxembourg,LUX,1998,male,5-14 years,0,26430,0,20209122027,50788
Luxembourg,LUX,1998,male,15-24 years,4,24415,16.38,20209122027,50788
Luxembourg,LUX,1998,male,25-34 years,7,35156,19.91,20209122027,50788
Luxembourg,LUX,1998,male,35-54 years,22,63893,34.43,20209122027,50788
Luxembourg,LUX,1998,male,55-74 years,11,37286,29.5,20209122027,50788
Luxembourg,LUX,1998,male,75+ years,4,7766,51.51,20209122027,50788
Luxembourg,LUX,1998,female,5-14 years,1,25057,3.99,20209122027,50788
Luxembourg,LUX,1998,female,15-24 years,1,23701,4.22,20209122027,50788
Luxembourg,LUX,1998,female,25-34 years,2,34112,5.86,20209122027,50788
Luxembourg,LUX,1998,female,35-54 years,5,61065,8.19,20209122027,50788
Luxembourg,LUX,1998,female,55-74 years,4,42149,9.49,20209122027,50788
Luxembourg,LUX,1998,female,75+ years,3,16885,17.77,20209122027,50788
Luxembourg,LUX,1999,male,5-14 years,0,27234,0,22235929043,55054
Luxembourg,LUX,1999,male,15-24 years,5,24781,20.18,22235929043,55054
Luxembourg,LUX,1999,male,25-34 years,9,34774,25.88,22235929043,55054
Luxembourg,LUX,1999,male,35-54 years,20,65502,30.53,22235929043,55054
Luxembourg,LUX,1999,male,55-74 years,11,37992,28.95,22235929043,55054
Luxembourg,LUX,1999,male,75+ years,4,7879,50.77,22235929043,55054
Luxembourg,LUX,1999,female,5-14 years,1,25830,3.87,22235929043,55054
Luxembourg,LUX,1999,female,15-24 years,0,23941,0,22235929043,55054
Luxembourg,LUX,1999,female,25-34 years,2,33805,5.92,22235929043,55054
Luxembourg,LUX,1999,female,35-54 years,9,62509,14.4,22235929043,55054
Luxembourg,LUX,1999,female,55-74 years,6,42307,14.18,22235929043,55054
Luxembourg,LUX,1999,female,75+ years,3,17336,17.31,22235929043,55054
Luxembourg,LUX,2000,male,5-14 years,0,27992,0,21263514833,51841
Luxembourg,LUX,2000,male,15-24 years,3,25108,11.95,21263514833,51841
Luxembourg,LUX,2000,male,25-34 years,7,34441,20.32,21263514833,51841
Luxembourg,LUX,2000,male,35-54 years,15,67181,22.33,21263514833,51841
Luxembourg,LUX,2000,male,55-74 years,15,38593,38.87,21263514833,51841
Luxembourg,LUX,2000,male,75+ years,7,8005,87.45,21263514833,51841
Luxembourg,LUX,2000,female,5-14 years,0,26627,0,21263514833,51841
Luxembourg,LUX,2000,female,15-24 years,1,24072,4.15,21263514833,51841
Luxembourg,LUX,2000,female,25-34 years,1,33595,2.98,21263514833,51841
Luxembourg,LUX,2000,female,35-54 years,3,64046,4.68,21263514833,51841
Luxembourg,LUX,2000,female,55-74 years,8,42411,18.86,21263514833,51841
Luxembourg,LUX,2000,female,75+ years,2,18093,11.05,21263514833,51841
Luxembourg,LUX,2001,male,5-14 years,0,28343,0,21272418792,51391
Luxembourg,LUX,2001,male,15-24 years,3,25762,11.65,21272418792,51391
Luxembourg,LUX,2001,male,25-34 years,8,34180,23.41,21272418792,51391
Luxembourg,LUX,2001,male,35-54 years,19,68558,27.71,21272418792,51391
Luxembourg,LUX,2001,male,55-74 years,15,38220,39.25,21272418792,51391
Luxembourg,LUX,2001,male,75+ years,5,8307,60.19,21272418792,51391
Luxembourg,LUX,2001,female,5-14 years,0,27034,0,21272418792,51391
Luxembourg,LUX,2001,female,15-24 years,1,24980,4,21272418792,51391
Luxembourg,LUX,2001,female,25-34 years,7,34217,20.46,21272418792,51391
Luxembourg,LUX,2001,female,35-54 years,0,65725,0,21272418792,51391
Luxembourg,LUX,2001,female,55-74 years,10,41330,24.2,21272418792,51391
Luxembourg,LUX,2001,female,75+ years,5,17274,28.95,21272418792,51391
Luxembourg,LUX,2002,male,5-14 years,0,28719,0,23616328816,56484
Luxembourg,LUX,2002,male,15-24 years,6,25897,23.17,23616328816,56484
Luxembourg,LUX,2002,male,25-34 years,8,33839,23.64,23616328816,56484
Luxembourg,LUX,2002,male,35-54 years,16,69685,22.96,23616328816,56484
Luxembourg,LUX,2002,male,55-74 years,27,38724,69.72,23616328816,56484
Luxembourg,LUX,2002,male,75+ years,6,8635,69.48,23616328816,56484
Luxembourg,LUX,2002,female,5-14 years,0,27411,0,23616328816,56484
Luxembourg,LUX,2002,female,15-24 years,1,25089,3.99,23616328816,56484
Luxembourg,LUX,2002,female,25-34 years,0,33876,0,23616328816,56484
Luxembourg,LUX,2002,female,35-54 years,10,67029,14.92,23616328816,56484
Luxembourg,LUX,2002,female,55-74 years,8,41566,19.25,23616328816,56484
Luxembourg,LUX,2002,female,75+ years,3,17636,17.01,23616328816,56484
Luxembourg,LUX,2003,male,5-14 years,1,29105,3.44,29557325056,69768
Luxembourg,LUX,2003,male,15-24 years,6,26415,22.71,29557325056,69768
Luxembourg,LUX,2003,male,25-34 years,5,33450,14.95,29557325056,69768
Luxembourg,LUX,2003,male,35-54 years,14,70996,19.72,29557325056,69768
Luxembourg,LUX,2003,male,55-74 years,8,39335,20.34,29557325056,69768
Luxembourg,LUX,2003,male,75+ years,6,9133,65.7,29557325056,69768
Luxembourg,LUX,2003,female,5-14 years,0,27721,0,29557325056,69768
Luxembourg,LUX,2003,female,15-24 years,1,25512,3.92,29557325056,69768
Luxembourg,LUX,2003,female,25-34 years,1,33475,2.99,29557325056,69768
Luxembourg,LUX,2003,female,35-54 years,4,68468,5.84,29557325056,69768
Luxembourg,LUX,2003,female,55-74 years,2,41982,4.76,29557325056,69768
Luxembourg,LUX,2003,female,75+ years,0,18062,0,29557325056,69768
Luxembourg,LUX,2004,male,5-14 years,0,29500,0,34685281848,80639
Luxembourg,LUX,2004,male,15-24 years,4,27235,14.69,34685281848,80639
Luxembourg,LUX,2004,male,25-34 years,9,33259,27.06,34685281848,80639
Luxembourg,LUX,2004,male,35-54 years,19,72279,26.29,34685281848,80639
Luxembourg,LUX,2004,male,55-74 years,7,40050,17.48,34685281848,80639
Luxembourg,LUX,2004,male,75+ years,6,9641,62.23,34685281848,80639
Luxembourg,LUX,2004,female,5-14 years,0,28020,0,34685281848,80639
Luxembourg,LUX,2004,female,15-24 years,0,26128,0,34685281848,80639
Luxembourg,LUX,2004,female,25-34 years,0,33179,0,34685281848,80639
Luxembourg,LUX,2004,female,35-54 years,8,69884,11.45,34685281848,80639
Luxembourg,LUX,2004,female,55-74 years,6,42429,14.14,34685281848,80639
Luxembourg,LUX,2004,female,75+ years,3,18524,16.2,34685281848,80639
Luxembourg,LUX,2005,male,5-14 years,0,29893,0,37347394603,85397
Luxembourg,LUX,2005,male,15-24 years,6,27957,21.46,37347394603,85397
Luxembourg,LUX,2005,male,25-34 years,3,33273,9.02,37347394603,85397
Luxembourg,LUX,2005,male,35-54 years,16,73579,21.75,37347394603,85397
Luxembourg,LUX,2005,male,55-74 years,7,40759,17.17,37347394603,85397
Luxembourg,LUX,2005,male,75+ years,7,10242,68.35,37347394603,85397
Luxembourg,LUX,2005,female,5-14 years,0,28450,0,37347394603,85397
Luxembourg,LUX,2005,female,15-24 years,0,26691,0,37347394603,85397
Luxembourg,LUX,2005,female,25-34 years,1,33120,3.02,37347394603,85397
Luxembourg,LUX,2005,female,35-54 years,6,71364,8.41,37347394603,85397
Luxembourg,LUX,2005,female,55-74 years,2,42875,4.66,37347394603,85397
Luxembourg,LUX,2005,female,75+ years,1,19135,5.23,37347394603,85397
Maldives,MDV,2000,male,5-14 years,0,41677,0,624337145,2524
Maldives,MDV,2000,male,15-24 years,0,30141,0,624337145,2524
Maldives,MDV,2000,male,25-34 years,0,18613,0,624337145,2524
Maldives,MDV,2000,male,35-54 years,0,21191,0,624337145,2524
Maldives,MDV,2000,male,55-74 years,0,11950,0,624337145,2524
Maldives,MDV,2000,male,75+ years,0,1457,0,624337145,2524
Maldives,MDV,2000,female,5-14 years,0,39553,0,624337145,2524
Maldives,MDV,2000,female,15-24 years,0,30505,0,624337145,2524
Maldives,MDV,2000,female,25-34 years,0,20187,0,624337145,2524
Maldives,MDV,2000,female,35-54 years,0,21530,0,624337145,2524
Maldives,MDV,2000,female,55-74 years,0,9708,0,624337145,2524
Maldives,MDV,2000,female,75+ years,0,875,0,624337145,2524
Maldives,MDV,2001,male,5-14 years,0,40987,0,870179739,3406
Maldives,MDV,2001,male,15-24 years,1,33293,3,870179739,3406
Maldives,MDV,2001,male,25-34 years,1,19879,5.03,870179739,3406
Maldives,MDV,2001,male,35-54 years,0,22506,0,870179739,3406
Maldives,MDV,2001,male,55-74 years,0,11895,0,870179739,3406
Maldives,MDV,2001,male,75+ years,0,1566,0,870179739,3406
Maldives,MDV,2001,female,5-14 years,0,38833,0,870179739,3406
Maldives,MDV,2001,female,15-24 years,0,32184,0,870179739,3406
Maldives,MDV,2001,female,25-34 years,0,20790,0,870179739,3406
Maldives,MDV,2001,female,35-54 years,0,22699,0,870179739,3406
Maldives,MDV,2001,female,55-74 years,0,9895,0,870179739,3406
Maldives,MDV,2001,female,75+ years,1,976,102.46,870179739,3406
Maldives,MDV,2002,male,5-14 years,0,40027,0,897031250,3401
Maldives,MDV,2002,male,15-24 years,1,36435,2.74,897031250,3401
Maldives,MDV,2002,male,25-34 years,0,21431,0,897031250,3401
Maldives,MDV,2002,male,35-54 years,1,24087,4.15,897031250,3401
Maldives,MDV,2002,male,55-74 years,0,11868,0,897031250,3401
Maldives,MDV,2002,male,75+ years,0,1673,0,897031250,3401
Maldives,MDV,2002,female,5-14 years,0,37872,0,897031250,3401
Maldives,MDV,2002,female,15-24 years,1,33844,2.95,897031250,3401
Maldives,MDV,2002,female,25-34 years,0,21420,0,897031250,3401
Maldives,MDV,2002,female,35-54 years,0,23970,0,897031250,3401
Maldives,MDV,2002,female,55-74 years,0,10045,0,897031250,3401
Maldives,MDV,2002,female,75+ years,0,1075,0,897031250,3401
Maldives,MDV,2003,male,5-14 years,0,38880,0,1052121055,3867
Maldives,MDV,2003,male,15-24 years,0,39360,0,1052121055,3867
Maldives,MDV,2003,male,25-34 years,0,23334,0,1052121055,3867
Maldives,MDV,2003,male,35-54 years,3,25926,11.57,1052121055,3867
Maldives,MDV,2003,male,55-74 years,0,11874,0,1052121055,3867
Maldives,MDV,2003,male,75+ years,0,1781,0,1052121055,3867
Maldives,MDV,2003,female,5-14 years,0,36749,0,1052121055,3867
Maldives,MDV,2003,female,15-24 years,0,35389,0,1052121055,3867
Maldives,MDV,2003,female,25-34 years,0,22136,0,1052121055,3867
Maldives,MDV,2003,female,35-54 years,1,25331,3.95,1052121055,3867
Maldives,MDV,2003,female,55-74 years,0,10178,0,1052121055,3867
Maldives,MDV,2003,female,75+ years,0,1172,0,1052121055,3867
Maldives,MDV,2004,male,5-14 years,0,37626,0,1226829563,4373
Maldives,MDV,2004,male,15-24 years,0,41834,0,1226829563,4373
Maldives,MDV,2004,male,25-34 years,0,25657,0,1226829563,4373
Maldives,MDV,2004,male,35-54 years,0,27988,0,1226829563,4373
Maldives,MDV,2004,male,55-74 years,0,11921,0,1226829563,4373
Maldives,MDV,2004,male,75+ years,0,1900,0,1226829563,4373
Maldives,MDV,2004,female,5-14 years,0,35553,0,1226829563,4373
Maldives,MDV,2004,female,15-24 years,0,36682,0,1226829563,4373
Maldives,MDV,2004,female,25-34 years,0,23017,0,1226829563,4373
Maldives,MDV,2004,female,35-54 years,1,26744,3.74,1226829563,4373
Maldives,MDV,2004,female,55-74 years,0,10331,0,1226829563,4373
Maldives,MDV,2004,female,75+ years,0,1273,0,1226829563,4373
Maldives,MDV,2005,male,5-14 years,1,36354,2.75,1163362438,4026
Maldives,MDV,2005,male,15-24 years,0,43696,0,1163362438,4026
Maldives,MDV,2005,male,25-34 years,0,28406,0,1163362438,4026
Maldives,MDV,2005,male,35-54 years,0,30244,0,1163362438,4026
Maldives,MDV,2005,male,55-74 years,0,12007,0,1163362438,4026
Maldives,MDV,2005,male,75+ years,0,2033,0,1163362438,4026
Maldives,MDV,2005,female,5-14 years,0,34367,0,1163362438,4026
Maldives,MDV,2005,female,15-24 years,0,37646,0,1163362438,4026
Maldives,MDV,2005,female,25-34 years,0,24094,0,1163362438,4026
Maldives,MDV,2005,female,35-54 years,0,28181,0,1163362438,4026
Maldives,MDV,2005,female,55-74 years,0,10524,0,1163362438,4026
Maldives,MDV,2005,female,75+ years,0,1384,0,1163362438,4026
Malta,MLT,1996,male,5-14 years,0,28600,0,3570271558,10254
Malta,MLT,1996,male,15-24 years,3,28700,10.45,3570271558,10254
Malta,MLT,1996,male,25-34 years,3,25500,11.76,3570271558,10254
Malta,MLT,1996,male,35-54 years,1,55200,1.81,3570271558,10254
Malta,MLT,1996,male,55-74 years,1,27700,3.61,3570271558,10254
Malta,MLT,1996,male,75+ years,1,6400,15.63,3570271558,10254
Malta,MLT,1996,female,5-14 years,0,27100,0,3570271558,10254
Malta,MLT,1996,female,15-24 years,0,26900,0,3570271558,10254
Malta,MLT,1996,female,25-34 years,1,24000,4.17,3570271558,10254
Malta,MLT,1996,female,35-54 years,0,55000,0,3570271558,10254
Malta,MLT,1996,female,55-74 years,0,33400,0,3570271558,10254
Malta,MLT,1996,female,75+ years,0,9700,0,3570271558,10254
Malta,MLT,1997,male,5-14 years,0,28800,0,3705372039,10575
Malta,MLT,1997,male,15-24 years,3,29000,10.34,3705372039,10575
Malta,MLT,1997,male,25-34 years,2,24500,8.16,3705372039,10575
Malta,MLT,1997,male,35-54 years,4,56400,7.09,3705372039,10575
Malta,MLT,1997,male,55-74 years,0,27600,0,3705372039,10575
Malta,MLT,1997,male,75+ years,2,6700,29.85,3705372039,10575
Malta,MLT,1997,female,5-14 years,0,27100,0,3705372039,10575
Malta,MLT,1997,female,15-24 years,1,27300,3.66,3705372039,10575
Malta,MLT,1997,female,25-34 years,2,23300,8.58,3705372039,10575
Malta,MLT,1997,female,35-54 years,0,56100,0,3705372039,10575
Malta,MLT,1997,female,55-74 years,1,33300,3,3705372039,10575
Malta,MLT,1997,female,75+ years,0,10300,0,3705372039,10575
Malta,MLT,1998,male,5-14 years,0,28500,0,3923637971,11103
Malta,MLT,1998,male,15-24 years,0,29500,0,3923637971,11103
Malta,MLT,1998,male,25-34 years,1,24400,4.1,3923637971,11103
Malta,MLT,1998,male,35-54 years,6,57500,10.43,3923637971,11103
Malta,MLT,1998,male,55-74 years,4,27900,14.34,3923637971,11103
Malta,MLT,1998,male,75+ years,0,6900,0,3923637971,11103
Malta,MLT,1998,female,5-14 years,0,26900,0,3923637971,11103
Malta,MLT,1998,female,15-24 years,0,27600,0,3923637971,11103
Malta,MLT,1998,female,25-34 years,0,23200,0,3923637971,11103
Malta,MLT,1998,female,35-54 years,1,56900,1.76,3923637971,11103
Malta,MLT,1998,female,55-74 years,0,33400,0,3923637971,11103
Malta,MLT,1998,female,75+ years,0,10700,0,3923637971,11103
Malta,MLT,1999,male,5-14 years,0,28100,0,4127313818,11607
Malta,MLT,1999,male,15-24 years,1,29700,3.37,4127313818,11607
Malta,MLT,1999,male,25-34 years,6,24500,24.49,4127313818,11607
Malta,MLT,1999,male,35-54 years,11,57600,19.1,4127313818,11607
Malta,MLT,1999,male,55-74 years,3,28900,10.38,4127313818,11607
Malta,MLT,1999,male,75+ years,1,7100,14.08,4127313818,11607
Malta,MLT,1999,female,5-14 years,0,26500,0,4127313818,11607
Malta,MLT,1999,female,15-24 years,1,27900,3.58,4127313818,11607
Malta,MLT,1999,female,25-34 years,0,23300,0,4127313818,11607
Malta,MLT,1999,female,35-54 years,1,56800,1.76,4127313818,11607
Malta,MLT,1999,female,55-74 years,2,34300,5.83,4127313818,11607
Malta,MLT,1999,female,75+ years,1,10900,9.17,4127313818,11607
Malta,MLT,2000,male,5-14 years,0,27949,0,4306192436,11873
Malta,MLT,2000,male,15-24 years,1,30093,3.32,4306192436,11873
Malta,MLT,2000,male,25-34 years,2,25318,7.9,4306192436,11873
Malta,MLT,2000,male,35-54 years,10,57860,17.28,4306192436,11873
Malta,MLT,2000,male,55-74 years,2,30530,6.55,4306192436,11873
Malta,MLT,2000,male,75+ years,2,7490,26.7,4306192436,11873
Malta,MLT,2000,female,5-14 years,0,26312,0,4306192436,11873
Malta,MLT,2000,female,15-24 years,0,28328,0,4306192436,11873
Malta,MLT,2000,female,25-34 years,2,24143,8.28,4306192436,11873
Malta,MLT,2000,female,35-54 years,3,57250,5.24,4306192436,11873
Malta,MLT,2000,female,55-74 years,1,35917,2.78,4306192436,11873
Malta,MLT,2000,female,75+ years,0,11486,0,4306192436,11873
Malta,MLT,2001,male,5-14 years,0,27860,0,4331870648,11691
Malta,MLT,2001,male,15-24 years,4,30318,13.19,4331870648,11691
Malta,MLT,2001,male,25-34 years,3,26449,11.34,4331870648,11691
Malta,MLT,2001,male,35-54 years,9,58158,15.48,4331870648,11691
Malta,MLT,2001,male,55-74 years,7,32328,21.65,4331870648,11691
Malta,MLT,2001,male,75+ years,0,7901,0,4331870648,11691
Malta,MLT,2001,female,5-14 years,0,26275,0,4331870648,11691
Malta,MLT,2001,female,15-24 years,1,28539,3.5,4331870648,11691
Malta,MLT,2001,female,25-34 years,1,25332,3.95,4331870648,11691
Malta,MLT,2001,female,35-54 years,3,57647,5.2,4331870648,11691
Malta,MLT,2001,female,55-74 years,1,37731,2.65,4331870648,11691
Malta,MLT,2001,female,75+ years,1,12003,8.33,4331870648,11691
Malta,MLT,2002,male,5-14 years,0,27603,0,4689832690,12524
Malta,MLT,2002,male,15-24 years,0,30264,0,4689832690,12524
Malta,MLT,2002,male,25-34 years,3,27382,10.96,4689832690,12524
Malta,MLT,2002,male,35-54 years,5,57735,8.66,4689832690,12524
Malta,MLT,2002,male,55-74 years,3,33995,8.82,4689832690,12524
Malta,MLT,2002,male,75+ years,0,8114,0,4689832690,12524
Malta,MLT,2002,female,5-14 years,0,26052,0,4689832690,12524
Malta,MLT,2002,female,15-24 years,0,28419,0,4689832690,12524
Malta,MLT,2002,female,25-34 years,2,26071,7.67,4689832690,12524
Malta,MLT,2002,female,35-54 years,2,57093,3.5,4689832690,12524
Malta,MLT,2002,female,55-74 years,3,39275,7.64,4689832690,12524
Malta,MLT,2002,female,75+ years,1,12453,8.03,4689832690,12524
Malta,MLT,2003,male,5-14 years,0,27223,0,5456583589,14444
Malta,MLT,2003,male,15-24 years,1,30207,3.31,5456583589,14444
Malta,MLT,2003,male,25-34 years,6,28256,21.23,5456583589,14444
Malta,MLT,2003,male,35-54 years,4,57171,7,5456583589,14444
Malta,MLT,2003,male,55-74 years,4,35758,11.19,5456583589,14444
Malta,MLT,2003,male,75+ years,2,8244,24.26,5456583589,14444
Malta,MLT,2003,female,5-14 years,0,25606,0,5456583589,14444
Malta,MLT,2003,female,15-24 years,0,28425,0,5456583589,14444
Malta,MLT,2003,female,25-34 years,1,26726,3.74,5456583589,14444
Malta,MLT,2003,female,35-54 years,1,56431,1.77,5456583589,14444
Malta,MLT,2003,female,55-74 years,1,40926,2.44,5456583589,14444
Malta,MLT,2003,female,75+ years,0,12812,0,5456583589,14444
Malta,MLT,2004,male,5-14 years,0,26615,0,6062780269,15916
Malta,MLT,2004,male,15-24 years,2,30133,6.64,6062780269,15916
Malta,MLT,2004,male,25-34 years,0,29132,0,6062780269,15916
Malta,MLT,2004,male,35-54 years,6,56670,10.59,6062780269,15916
Malta,MLT,2004,male,55-74 years,4,37496,10.67,6062780269,15916
Malta,MLT,2004,male,75+ years,2,8419,23.76,6062780269,15916
Malta,MLT,2004,female,5-14 years,0,25007,0,6062780269,15916
Malta,MLT,2004,female,15-24 years,2,28457,7.03,6062780269,15916
Malta,MLT,2004,female,25-34 years,0,27498,0,6062780269,15916
Malta,MLT,2004,female,35-54 years,4,55890,7.16,6062780269,15916
Malta,MLT,2004,female,55-74 years,2,42492,4.71,6062780269,15916
Malta,MLT,2004,female,75+ years,2,13109,15.26,6062780269,15916
Malta,MLT,2005,male,5-14 years,0,25931,0,6394851387,16648
Malta,MLT,2005,male,15-24 years,0,29930,0,6394851387,16648
Malta,MLT,2005,male,25-34 years,1,29584,3.38,6394851387,16648
Malta,MLT,2005,male,35-54 years,8,56364,14.19,6394851387,16648
Malta,MLT,2005,male,55-74 years,4,39592,10.1,6394851387,16648
Malta,MLT,2005,male,75+ years,3,8723,34.39,6394851387,16648
Malta,MLT,2005,female,5-14 years,0,24481,0,6394851387,16648
Malta,MLT,2005,female,15-24 years,0,28404,0,6394851387,16648
Malta,MLT,2005,female,25-34 years,0,27895,0,6394851387,16648
Malta,MLT,2005,female,35-54 years,2,55449,3.61,6394851387,16648
Malta,MLT,2005,female,55-74 years,1,44074,2.27,6394851387,16648
Malta,MLT,2005,female,75+ years,0,13684,0,6394851387,16648
Mauritius,MUS,1996,male,5-14 years,0,97200,0,4421943910,4444
Mauritius,MUS,1996,male,15-24 years,27,103000,26.21,4421943910,4444
Mauritius,MUS,1996,male,25-34 years,33,100700,32.77,4421943910,4444
Mauritius,MUS,1996,male,35-54 years,41,138600,29.58,4421943910,4444
Mauritius,MUS,1996,male,55-74 years,16,50200,31.87,4421943910,4444
Mauritius,MUS,1996,male,75+ years,0,7500,0,4421943910,4444
Mauritius,MUS,1996,female,5-14 years,2,93900,2.13,4421943910,4444
Mauritius,MUS,1996,female,15-24 years,8,100000,8,4421943910,4444
Mauritius,MUS,1996,female,25-34 years,12,94900,12.64,4421943910,4444
Mauritius,MUS,1996,female,35-54 years,7,137300,5.1,4421943910,4444
Mauritius,MUS,1996,female,55-74 years,6,58500,10.26,4421943910,4444
Mauritius,MUS,1996,female,75+ years,1,13200,7.58,4421943910,4444
Mauritius,MUS,1997,male,5-14 years,1,97900,1.02,4187367602,4139
Mauritius,MUS,1997,male,15-24 years,21,104800,20.04,4187367602,4139
Mauritius,MUS,1997,male,25-34 years,27,100000,27,4187367602,4139
Mauritius,MUS,1997,male,35-54 years,40,144500,27.68,4187367602,4139
Mauritius,MUS,1997,male,55-74 years,11,50600,21.74,4187367602,4139
Mauritius,MUS,1997,male,75+ years,2,7800,25.64,4187367602,4139
Mauritius,MUS,1997,female,5-14 years,1,94100,1.06,4187367602,4139
Mauritius,MUS,1997,female,15-24 years,6,101800,5.89,4187367602,4139
Mauritius,MUS,1997,female,25-34 years,4,94100,4.25,4187367602,4139
Mauritius,MUS,1997,female,35-54 years,6,143100,4.19,4187367602,4139
Mauritius,MUS,1997,female,55-74 years,3,59300,5.06,4187367602,4139
Mauritius,MUS,1997,female,75+ years,0,13700,0,4187367602,4139
Mauritius,MUS,1998,male,5-14 years,2,99000,2.02,4169664285,4063
Mauritius,MUS,1998,male,15-24 years,20,105800,18.9,4169664285,4063
Mauritius,MUS,1998,male,25-34 years,35,98200,35.64,4169664285,4063
Mauritius,MUS,1998,male,35-54 years,46,150700,30.52,4169664285,4063
Mauritius,MUS,1998,male,55-74 years,11,50700,21.7,4169664285,4063
Mauritius,MUS,1998,male,75+ years,0,8200,0,4169664285,4063
Mauritius,MUS,1998,female,5-14 years,0,95400,0,4169664285,4063
Mauritius,MUS,1998,female,15-24 years,15,103000,14.56,4169664285,4063
Mauritius,MUS,1998,female,25-34 years,16,92200,17.35,4169664285,4063
Mauritius,MUS,1998,female,35-54 years,8,148800,5.38,4169664285,4063
Mauritius,MUS,1998,female,55-74 years,1,60100,1.66,4169664285,4063
Mauritius,MUS,1998,female,75+ years,1,14200,7.04,4169664285,4063
Mauritius,MUS,1999,male,5-14 years,1,100000,1,4291172816,4117
Mauritius,MUS,1999,male,15-24 years,13,105600,12.31,4291172816,4117
Mauritius,MUS,1999,male,25-34 years,41,97800,41.92,4291172816,4117
Mauritius,MUS,1999,male,35-54 years,57,156300,36.47,4291172816,4117
Mauritius,MUS,1999,male,55-74 years,5,51800,9.65,4291172816,4117
Mauritius,MUS,1999,male,75+ years,3,8700,34.48,4291172816,4117
Mauritius,MUS,1999,female,5-14 years,0,96600,0,4291172816,4117
Mauritius,MUS,1999,female,15-24 years,18,102900,17.49,4291172816,4117
Mauritius,MUS,1999,female,25-34 years,17,92200,18.44,4291172816,4117
Mauritius,MUS,1999,female,35-54 years,17,154100,11.03,4291172816,4117
Mauritius,MUS,1999,female,55-74 years,2,61600,3.25,4291172816,4117
Mauritius,MUS,1999,female,75+ years,0,14800,0,4291172816,4117
Mauritius,MUS,2000,male,5-14 years,0,100755,0,4582555125,4339
